episode,category,isc_rTPJ,isc_visual_cortex,isc_auditory_cortex
s03e20a,Logic,0.1489117668116302,0.3335715320791636,0.12207578392363662
s03e20a,Identity,-0.13617070692920683,0.2790454604613745,0.20843629893668789
s03e20b,Language,0.12549784263473238,0.42635887969615877,0.24915742691587903
s03e20b,Logic,0.12180048582544008,0.23475318352222074,0.16648929257726128
s03e20b,Identity,0.5213434889214461,0.37272256258213216,-0.05305805282210469
s03e21a,Language,0.00659348543143809,0.39842942650329766,0.015104114654190185
s03e21a,Logic,0.1091533293061487,0.40094930797829414,0.33041119046821404
s03e21a,Identity,-0.10887187961656823,0.3174480225899114,0.03932013787984697
s03e21b,Language,0.4120152687145164,0.33757118879021714,0.41172358418758176
s03e21b,Logic,0.311789176239017,0.35826504946353793,0.19811487515786538
s03e21b,Identity,0.27646802918224056,0.48505875938618653,0.12485697118101857
s03e22a,Language,0.27248628195222896,0.2916013703705376,0.21922549615416
s03e22a,Logic,0.1497832051504389,0.2880528372595818,0.18283535964764527
s03e22a,Identity,0.055345733477906535,0.1967238004679638,0.6016024600891475
s03e22b,Language,0.3477518261371338,0.4526481228152584,0.29125908765305775
s03e22b,Logic,0.3270132960031066,0.5460677801127686,0.4011337172430687
s03e23a,Language,0.3590765846779858,0.13296874350059842,0.26810111574306644
s03e23a,Logic,0.3003319461828446,0.31977673763626685,0.20079479342553685
s03e23a,Identity,-0.08890364849369962,0.44379628201040755,0.22574800972914563
s03e23b,Language,-0.01997168925454851,0.1729560544066037,-0.1765581695064923
s03e23b,Logic,0.07035326001017818,0.2790333357495524,0.1179124058152133
s03e23b,Identity,0.03815695538498124,0.5288537477407117,0.293064826224831
s03e24a,Language,-0.03556009293819191,0.34915855082460184,0.19478922944344634
s03e24a,Logic,0.1503625063291496,0.33418868745585334,0.10491513207679325
s03e24a,Identity,0.3088476212420037,-0.043548279749048784,0.32329342261025457
s03e24b,Language,0.20678859005062855,0.3725886417732824,0.08632931483896683
s03e24b,Logic,0.055211360951091255,0.5355862375446977,0.22920563633964217
s03e25a,Language,0.14287234764894027,0.29499773609514207,0.2261921520081064
s03e25a,Logic,0.020194571712371566,0.3115661746768283,0.055843547563023066
s03e25a,Identity,-0.023117587138889673,0.45666066073651645,0.05091382652751426
s03e25b,Language,0.07509767660215895,0.5378445357368135,0.09998551454110494
s03e25b,Logic,0.03933798570876313,0.37786145573414354,0.060487412497030914
s03e25b,Identity,0.1820095959363485,0.42613792202595135,0.025041453710810218
s04e02a,Language,0.2075670692985119,0.2630303140725248,0.04692999157195197
s04e02a,Logic,0.004343585377331839,0.3780819831231678,0.26276608983660327
s04e02a,Identity,0.17060686480618345,0.4079176173706372,0.09350950042077678
s04e02b,Language,0.33550739880343405,0.3182301838702116,0.11242079293664259
s04e02b,Logic,0.2147244462384366,0.4323195608879716,-0.015164639200895252
s04e02b,Identity,-0.2569229281734852,0.4364054237726198,0.19342192864784713
s04e03a,Language,-0.08136869057873376,0.30801844024874114,0.06688291739062567
s04e03a,Logic,0.0023618646991583375,0.3365638218479605,0.28695034511119893
s04e03a,Identity,0.2659212491971538,0.07432192837416336,0.04010015566064334
s04e03b,Language,0.35835026772408346,0.479646073695757,0.18121734029801576
s04e03b,Logic,0.34220183012151323,0.46231821313957533,0.17254875792161983
s04e04a,Language,0.22055000890484897,0.46109310451947216,0.16762864340354378
s04e04a,Logic,0.0762102292424372,0.30077125785880604,0.1551365364468318
s04e04a,Identity,0.2961294897038614,0.1907174250374699,0.07749778373520654
s04e04b,Language,0.12799294516956475,0.4251629393277596,0.22872559877890927
s04e04b,Logic,0.08089519108389434,0.4488693766289757,0.13096274822043977
s04e04b,Identity,0.13339150215926884,0.4399614862027738,0.5233369492029843
s04e05a,Language,0.20737575430891245,0.5942954781749968,0.26150955024769357
s04e05a,Logic,0.27188125608300157,0.46099787162249806,0.2801307153331488
s04e05a,Identity,0.3801712454643574,0.4716759893471139,0.05871293054472627
s04e05b,Language,0.433646158890542,0.4707445825688887,0.2852781382494612
s04e05b,Logic,0.1528520647447783,0.3951102635400064,0.1647091253524112
s04e05b,Identity,0.2190619334911089,0.39205660323164376,0.202818907707656
s04e06a,Language,-0.003262517888448437,0.4556690004451724,0.3168043958865452
s04e06a,Logic,0.16115464696845577,0.4605525243980475,0.23199493883235045
s04e06a,Identity,-0.04948429285350884,0.3327019005181803,0.07170054308767763
s04e06b,Language,0.01908748219273268,0.4208472740338065,0.12916907765296523
s04e06b,Logic,0.1782602477624412,0.4130864171159625,0.1907096989909097
s04e06b,Identity,0.5088867089292022,0.2720219787196366,0.1812170452970652
s04e07a,Language,0.11427212150257281,0.42224184871735077,0.1358500861716275
s04e07a,Logic,0.20263433274420342,0.46323428002383027,0.15561400869557848
s04e07a,Identity,0.010560338139839453,0.21750133014322023,0.1101977464293978
s04e07b,Language,-0.02844587124902141,0.40391357478314216,0.09858318399676995
s04e07b,Logic,0.025788874135808448,0.3303022640136982,0.09885714331584705
s04e07b,Identity,0.4611156204097559,0.4771158495976824,-0.012190178138129643
s04e08a,Language,0.04332326013391827,0.4272825681201626,0.15056087640609928
s04e08a,Logic,0.3032610274567564,0.3477092540316047,0.3653630070304447
s04e08a,Identity,0.18231394549917498,0.3224979013082128,0.2938223861890413
s04e08b,Language,0.014837570990760005,0.4548540830446579,-0.04800520893933263
s04e08b,Logic,0.044685006804533904,0.4820268794813752,0.17108781551503707
s04e08b,Identity,-0.008089011638360594,0.5154234342505416,0.1032307218047186
s04e09a,Language,0.2893669827799359,0.5085215160485425,0.1367633968878965
s04e09a,Logic,0.22951109401237677,0.3811341597647597,0.20124492825960982
s04e09a,Identity,0.12482244997499632,0.4751974935897371,0.22550269146839375
s04e09b,Language,0.08927551364018016,0.4516018297754487,0.3388309299682201
s04e09b,Logic,0.1308198641672714,0.45825121173034106,0.17179001865012647
s04e09b,Identity,0.1616717302866674,0.6830367201564921,0.1619575778098327
s04e10a,Language,0.282098668100175,0.4805215930544609,0.21243274582848548
s04e10a,Logic,0.20464412145842928,0.49055918177444235,0.035329989772443046
s04e10a,Identity,0.07855927740864102,0.4095372963316537,0.010964744156774555
s04e10b,Language,0.3709782184301391,0.5353149590522527,0.3787461550200039
s04e10b,Logic,0.24243727285003983,0.5398782655295581,0.2008522113068902
s04e10b,Identity,0.37530275958636766,0.3158967623866329,0.009176340453829368
s04e11a,Language,0.21410541599786406,0.4531996956515543,0.19210312318929249
s04e11a,Logic,0.10552791767439305,0.36038174260549205,0.3230678935048242
s04e11a,Identity,0.5854993811000462,0.6881235979744621,0.06474245988534262
s04e11b,Language,0.09427794135955814,0.3049517124474255,0.09037731964259238
s04e11b,Logic,0.12011955238183657,0.384920577780572,0.15828987332073827
s04e11b,Identity,-0.050904098290420495,0.2618524226011019,0.3913696697546698
s04e12a,Language,0.22432591845130814,0.4142161579343058,0.29809429488747835
s04e12a,Logic,0.05778131939682917,0.4604530743975761,0.08487265343658419
s04e12a,Identity,-0.06442392224777331,0.6727061083292067,0.39475283887995166
s04e12b,Language,0.008936713959082363,0.37771396915099525,0.18205309897676003
s04e12b,Logic,0.0476261982691877,0.28877340301058735,0.11909563705673885
s04e12b,Identity,0.02624717698395514,0.30383099598062513,0.36389975678841147
s04e14a,Language,0.018834176303250506,0.4057660869265948,0.37495297549503404
s04e14a,Logic,0.09325707401986759,0.3773910753811655,0.1624817094688155
s04e14b,Language,0.19190635601471037,0.4836566143544192,0.2901227562901399
s04e14b,Logic,0.06168293348970088,0.3934967915822549,0.22598684470563968
s04e14b,Identity,0.1076141403499466,0.5397051472424433,0.383697167608521
s04e15a,Language,0.14465499048022423,0.23796910301444743,0.08198718189720516
s04e15a,Logic,0.14091770692515018,0.46361239378630853,0.28778895352786654
s04e15a,Identity,0.07417688508331458,0.2600436432827815,-0.13316637552236799
s04e15b,Language,-0.1296889893177999,0.32600161723195703,0.3858053499472814
s04e15b,Logic,0.2404775383180693,0.4189288475199964,0.1767301257589148
s04e15b,Identity,0.35688465831998234,0.38189865108752935,0.07774408830163666
s04e16a,Language,0.14862585793052135,0.33310125408763447,0.028703776280459375
s04e16a,Logic,0.16247253845036927,0.4394772897871448,0.12509552717979872
s04e16a,Identity,0.022598322613582005,0.11531692857153263,0.4136177716240585
s04e16b,Language,-0.11558638338343781,0.26674085614008575,0.21004172271261076
s04e16b,Logic,0.2016610300656002,0.3278142577914916,0.21442075623263576
s04e16b,Identity,0.062362177156338065,0.45029445869022516,0.012511460729393057
s04e17a,Language,0.09182134402943183,0.020630754676489654,0.18477652654772592
s04e17a,Logic,0.16064041038295748,0.26745660789658826,0.05371599917723415
s04e17b,Language,0.11076891788336551,0.2897924855616774,0.3655009674882703
s04e17b,Logic,0.07630719210542362,0.2372879973654516,0.12583927825227278
s04e18a,Language,0.11507568417165871,0.5322925512174815,0.21073953741491983
s04e18a,Logic,0.11808591960525443,0.32377072232038867,0.1372555563425465
s04e18a,Identity,-0.06291737011156799,0.3749211553255884,0.3531641568863231
s04e18b,Language,0.36666837944668723,0.06605805280598438,0.19016487165507132
s04e18b,Logic,0.24159548899970554,0.405384821754478,0.20225436269486527
s04e18b,Identity,0.25999766495241416,0.14512679484234786,0.22018948372075675
s04e19a,Language,0.22609222358041983,0.4060030691972192,0.25063951254760003
s04e19a,Logic,0.0641838381848323,0.33590155755844164,0.0566227600373255
s04e19a,Identity,-0.044527187071500274,0.32851579898233824,0.18306833393466626
s04e19b,Language,0.2675047549522994,0.5111049214015732,0.27628418891701767
s04e19b,Logic,0.2160537445590717,0.3689159934903605,0.31898243706754265
s04e20a,Language,0.13143214822404833,0.13993280286638898,0.36221028645158526
s04e20a,Logic,0.20728733712078182,0.29936912086357553,0.3244056892400449
s04e20a,Identity,0.03578874940157825,0.488957638125048,0.1810029066773391
s04e20b,Language,0.11065786453579228,0.4302822622963289,0.08707911952966735
s04e20b,Logic,0.0946103068753195,0.49496551756120005,0.3098008614082803
s04e20b,Identity,0.13237595098735233,0.4286624397583096,0.20688496800709089
s04e21a,Language,0.31263147672267794,0.457424081651921,0.37257787538918846
s04e21a,Logic,0.030565113543948946,0.3515663034046385,0.23088703212594133
s04e21a,Identity,0.019687635532463124,0.3234896646180367,0.5123079158183917
s04e21b,Language,0.26724781379346924,0.33696186058248045,0.332527641024234
s04e21b,Logic,0.10615698567691349,0.4267440976244912,0.3220820336725431
s04e21b,Identity,-0.13423328008243426,0.3577145458022053,0.5624135156375568
s04e22a,Language,0.1056060966454665,0.23137430309725324,0.061944304129909034
s04e22a,Logic,0.10835681123584169,0.48273022147880035,0.16010406085753065
s04e22a,Identity,0.04675173929690762,0.2715611049314131,-0.025374718945221118
s04e22b,Language,0.12462741839057208,0.3349547086999965,0.2743736683303546
s04e22b,Logic,0.22892430305758657,0.3207994035348379,0.13317378031668814
s04e22b,Identity,0.05586777728671798,0.5495329325493362,0.2778578090823416
s04e23a,Language,0.15151418480083653,0.3503983100580883,0.11571903548028269
s04e23a,Logic,0.10103562457175964,0.4759372323172317,0.2046372598270816
s04e23a,Identity,-0.061947794772505706,0.20307695049633998,0.2907655404346945
s04e23b,Language,-0.09582785803962246,0.23793129196566784,0.1393135305150918
s04e23b,Logic,0.027789412465154623,0.2930028230249773,0.12455878841982364
s04e23b,Identity,0.10295624219438293,0.3291601962770799,0.0417704332998902
s04e23c,Language,0.04182835076663475,0.33468790301924506,0.13942600216728263
s04e23c,Logic,0.12568358909450858,0.2866481582469878,0.07764505366537984
s04e23c,Identity,0.24522808722933728,0.09027564717863339,0.06262318512397083
s04e23d,Language,0.10639637372770057,0.3355310570474442,0.21005021693834955
s04e23d,Logic,0.36798732313148075,0.37391463083703175,0.4188367799997617
s04e23d,Identity,0.3689744502261465,0.2953509135137413,0.4147223079470254
s05e01a,Language,0.13510036231492498,0.23720152261547475,0.12627838934981636
s05e01a,Logic,0.24964339216922762,0.40358023517845276,0.143294939199287
s05e01a,Identity,-0.05108772341434222,0.7594184021671099,0.6110660493353074
s05e01b,Language,0.08601457098046171,0.2983520049108789,0.03113852065319378
s05e01b,Logic,0.22746856429660176,0.43614890407316914,0.1305241875187733
s05e01b,Identity,0.1408148418435341,0.5890878518063939,0.10801256371448438
s05e02a,Language,0.1983197661462616,0.21278890014875043,0.08490983555064073
s05e02a,Logic,0.09806133354329279,0.3412462324479599,0.0771611812827314
s05e02a,Identity,0.2528035209352087,0.3821034883242913,0.26219397850217263
s05e02b,Language,0.01436982250357475,0.4712438499887522,0.23972232270984875
s05e02b,Logic,0.11392030338571262,0.31444334024414317,0.0903080858667779
s05e02b,Identity,0.1438873968748627,0.40978177320762715,0.2303195103771213
s05e03a,Language,0.15397073961308744,0.3009609095327214,0.14650403680302435
s05e03a,Logic,0.2130931586983312,0.3718925249792267,0.32725875166176127
s05e03a,Identity,-0.0432417943692176,0.2413558923813517,0.3469526967974801
s05e03b,Language,0.0433297027379966,0.4027372603477381,0.3127949057088159
s05e03b,Logic,0.07129526624668446,0.49445938613348356,0.1957475811161377
s05e03b,Identity,-0.03474900805184349,0.09089557738565435,0.030750167359873654
s05e04a,Language,0.25751407875408155,0.5154182636896377,0.26685684055754827
s05e04a,Logic,0.3078403166597991,0.47138785509636955,0.21778155365865434
s05e04b,Language,0.3027447678992165,0.2899107796375253,0.0544095521075412
s05e04b,Logic,0.3403163312929301,0.60683777953228,0.16135514488789138
s05e04b,Identity,0.6166805423794705,0.04714484741731667,0.2664197691217186
s05e05a,Language,0.10640702559859318,0.25414981501080675,0.17369174306897447
s05e05a,Logic,0.11430574031020387,0.4071781050412883,0.16427370351143494
s05e05b,Language,0.07857906356183829,0.2466486330379832,0.2856116967719716
s05e05b,Logic,0.0724630243528208,0.3759838903892229,0.1533174500154462
s05e06a,Language,0.18194447533057082,0.19165917332252067,0.17967585218784068
s05e06a,Logic,0.2002657304731619,0.2776893783489019,0.19734823180539426
s05e06a,Identity,0.08566172045487165,0.38645747952215975,0.17631577119031286
s05e06b,Language,0.1786714630766317,0.3705306189104589,0.0901084125389664
s05e06b,Logic,0.06886845667693241,0.48747589021861204,0.10582277140505547
s05e06b,Identity,0.3210916982993762,-0.10719039154094072,0.41613270135397623
s05e07a,Language,0.19478394140107916,0.17304165536919205,0.04650869426436378
s05e07a,Logic,0.11359752680684655,0.38789692933477654,0.24839806973852194
s05e07a,Identity,0.04163875232416983,0.18037167066205242,0.2104008123297357
s05e07b,Language,0.3576557553698063,0.44541698641494126,0.08150924770066513
s05e07b,Logic,0.3008730013310818,0.36180314151941545,0.30948098989725825
s05e07b,Identity,0.07954590643786964,0.30706301386797247,0.24960662754105714
s05e08a,Language,0.12064735865123137,0.4032298386076845,0.02496417434954515
s05e08a,Logic,0.05131541017357425,0.22722851843804967,0.10268365667038355
s05e08a,Identity,0.003218760245667973,0.2535612835129603,0.12019921052260385
s05e08b,Language,0.18699594099349037,0.263883995670424,0.24577917471211322
s05e08b,Logic,0.017815218072798015,0.31330383659457484,0.17921044928863858
s05e08b,Identity,0.19028934148972756,0.22526783879083234,0.10156163839177397
s05e09a,Language,0.04613318452686165,0.3646853439542634,0.056154360848207595
s05e09a,Logic,0.1746952115943287,0.3738563628873672,0.15071418888274948
s05e09a,Identity,0.04604886581359286,0.27555555131949566,0.2384469126503678
s05e09b,Language,-0.032238888682224645,0.4570638695142735,-0.045482353696073674
s05e09b,Logic,0.16322723396713,0.26034584079496587,0.09138143124236882
s05e09b,Identity,0.005415923059842763,0.40404230186253937,-0.0030139773831662866
s05e10a,Language,0.18822740334493185,0.25858545435820957,0.2914894426793873
s05e10a,Logic,0.19995443585186912,0.38439756402386366,0.20135103989132896
s05e10a,Identity,-0.1537511953475291,0.4102033884837628,0.4164423638509955
s05e10b,Language,0.12259297938723723,0.43267348628831953,0.07753534844207695
s05e10b,Logic,0.1291783247486183,0.3544056352322107,0.1763091142714506
s05e10b,Identity,0.04461844194613035,0.3387378160984204,0.12411662302186643
s05e11a,Language,-0.004354206584931473,0.1713080934115492,0.22355065774936164
s05e11a,Logic,0.20788403747408635,0.3653131371105554,0.1715312572033165
s05e11a,Identity,0.14786812739409186,0.6518929329899613,0.18600127371773667
s05e11b,Language,0.18692417198454822,0.29060918932603946,0.12573423332422914
s05e11b,Logic,0.1788078136055948,0.2929234551559688,0.17497139588206403
s05e11b,Identity,0.32014419026572066,0.397472319829373,0.49014234533717976
s05e12a,Language,0.15543096233081183,0.30018039698116156,0.2057791783117476
s05e12a,Logic,0.1762491060910457,0.326852341991769,0.19970211767176158
s05e12b,Language,0.016178604812588256,0.46068521498386983,0.2428076305328877
s05e12b,Logic,0.15158036438775987,0.43589356040948096,0.21039185354602907
s05e12b,Identity,-0.05427322496151544,0.28602910029691503,0.2189526436726015
s05e13a,Language,0.2088515843045223,0.30901359805919154,0.3706260293982149
s05e13a,Logic,0.11727175440822447,0.4901966340825002,0.1507109856464802
s05e13a,Identity,0.30079961222161083,0.6001139520531975,0.2249921020659497
s05e13b,Language,-0.047491097548601334,0.3053668101344835,0.1117609279751857
s05e13b,Logic,0.10603671745114963,0.27193642793334344,0.20804512894278612
s05e13b,Identity,0.12870582538187283,0.20462619550799643,0.2690035289778561
s05e14a,Language,0.13908781283241806,0.2507648749857568,0.3144196645925405
s05e14a,Logic,0.16705729301273595,0.28870158980516253,0.2749448852977046
s05e14a,Identity,0.18365412274222806,0.4557358361114412,0.16810898732128873
s05e14b,Language,0.2174895572461336,0.34356316706828743,0.22710537517896323
s05e14b,Logic,0.2015192147345329,0.3528915290896282,0.14155060190377775
s05e14b,Identity,0.40272006007874267,0.08660827398282823,0.1698129691614775
s05e15a,Language,0.04098844915281823,0.2025327356753821,0.0796532301142814
s05e15a,Logic,0.24850304737863127,0.42034080846913935,0.15288310179401424
s05e15a,Identity,0.10050875153975074,0.26524284242385515,-0.019073877625318286
s05e15b,Language,0.15534288984470132,0.1581307372650342,0.3552964132097418
s05e15b,Logic,0.2594448673584287,0.3958550338005234,0.1376938653814342
s05e15b,Identity,0.4206922994760159,0.25386580152056526,0.4722919542622355
s05e16a,Language,0.2314323940597219,0.16418937006878426,0.06718338346092606
s05e16a,Logic,0.2282500218293392,0.4600645607548806,0.19802436101223217
s05e16b,Language,0.1714110026791361,0.34058818125576423,0.1747141969429317
s05e16b,Logic,0.10734951345497952,0.33225945222923864,0.11465184529850712
s05e17a,Language,0.31135386166768664,0.49054623985790413,0.33606048928599647
s05e17a,Logic,0.196271558584902,0.36857988261167773,0.2720975425403766
s05e17a,Identity,0.164909482471964,0.20184533022888992,0.23311663944365038
s05e17b,Language,0.06536982653513566,0.11246441943989122,0.15706012298604613
s05e17b,Logic,0.2157654538170843,0.24584618611848463,0.2621633910544684
s05e17b,Identity,-0.07045588095193848,0.19258997143028844,0.0029159379303655975
s05e18a,Language,0.15100016724886486,0.21472767576355115,0.2399386062984679
s05e18a,Logic,0.19035630484348776,0.5723366417712458,0.1730231572368006
s05e18a,Identity,0.2810633866766328,0.43183961449806957,-0.003932295671074791
s05e18b,Language,0.11396355501976914,0.21469250814475585,0.1122634175250038
s05e18b,Logic,0.09087509402126703,0.41618544738461116,0.12697672334277144
s05e18b,Identity,0.07032949691500705,0.28502687002279836,0.1941443635923278
s05e19a,Language,-0.012603456788300561,0.49083497878903853,0.31268201409109225
s05e19a,Logic,0.19763763922865615,0.49851849541982407,0.27453170069687644
s05e19a,Identity,0.10353543324498937,0.28322300826579677,0.3370728712759592
s05e19b,Language,0.026488231762827236,0.10046564298820232,0.24116574921734601
s05e19b,Logic,0.11914440559516441,0.3039558192637932,0.19126032588311573
s05e19b,Identity,0.26304638122871365,0.5357090021586641,0.5156944034863086
s05e21a,Language,0.22968491467105104,0.21642162436246734,0.2847060928391297
s05e21a,Logic,0.18956639049988097,0.3355766169638881,0.26053836001564895
s05e21a,Identity,0.3612881250619648,0.6046860387819665,-0.0758662790430988
s05e21b,Language,0.3500945866497483,0.4512035147429499,0.23957421207995253
s05e21b,Logic,0.235287139538084,0.3909938749518041,0.1107425898073454
s05e21b,Identity,0.506424411061175,0.2932226103158853,0.4637079440231468
s05e22a,Language,0.19062509279740267,0.20691619767008038,0.1948679585046492
s05e22a,Logic,0.2675451410887423,0.37162319718661013,0.19772876865520062
s05e22b,Language,-0.004597123147089821,0.4863524895818934,0.1735864619631884
s05e22b,Logic,0.2753644799666953,0.4390758136261265,0.1412689334691245
s05e22b,Identity,0.13884273186578192,0.7273463891533946,0.5950240156046266
s05e23a,Language,0.3035739207886788,0.22489915475775493,0.21447631252868882
s05e23a,Logic,0.19395596461879785,0.4878871407377398,0.20972879126959051
s05e23a,Identity,-0.10177742921564724,0.14994533904012075,0.002516307481522024
s05e23b,Language,0.1565159833933589,0.3963629149163459,-0.005967633719887747
s05e23b,Logic,0.3098738110738006,0.46233442497045996,0.15684117420971794
s05e23b,Identity,-0.1702277433531413,-0.09463681697047223,0.49041962588623694
s05e23c,Language,0.2310189767085075,0.3794645842206541,0.38565381257412845
s05e23c,Logic,0.24503633337399325,0.48488797772332665,0.10905530173406501
s05e23d,Language,0.09740675512950202,0.46905080888572886,0.2412747086245557
s05e23d,Logic,0.14517024258969424,0.3923379761646772,0.21651112952575102
s05e23d,Identity,0.05164131597703472,0.5568037738142094,0.18458641501313974
s06e01a,Language,0.19937555585740654,0.5181376438090985,0.1993541929387267
s06e01a,Logic,0.14708729312368982,0.4219170155157395,0.2478389143640479
s06e01b,Language,0.13349576178363595,0.5741134512207351,0.3565445314162214
s06e01b,Logic,0.2525018883375945,0.40849929361295817,0.32505007665772206
s06e01b,Identity,-0.01833323366206588,0.3061009065369385,0.08236525842469966
s06e02a,Language,0.10263071925075434,0.20149472566003981,0.1802924224160777
s06e02a,Logic,0.23382730156164924,0.39185946261678994,0.18547433742037775
s06e02a,Identity,0.18516570096688692,0.43367033244201386,-0.01694397986194543
s06e02b,Language,0.10911147105928871,0.4792746119084284,0.13944886897554562
s06e02b,Logic,0.18188119847253184,0.41676937087405547,0.27318098904411164
s06e02b,Identity,0.2839091929246629,0.18598988367681157,0.1947524381268563
s06e04a,Language,0.2229199543082793,0.26606829744104354,0.1811055751826185
s06e04a,Logic,0.03825264516403594,0.40168378233938906,0.05125456865434941
s06e04a,Identity,0.20253772461598177,0.3394554220895391,0.0490007128963921
s06e04b,Language,0.14196166552966422,0.41370810100229344,0.16662722669886046
s06e04b,Logic,0.15450492087480874,0.33139276359384234,0.19276518572116388
s06e04b,Identity,0.13440563442793804,0.228042635593295,0.16218752993582644
s06e05a,Language,0.16030979620969213,0.19654436593714555,0.15572549802076183
s06e05a,Logic,0.3024885528429333,0.43655463593828703,0.2312106245380844
s06e05a,Identity,0.1051791275413179,0.38429035885157,0.2646145063484328
s06e05b,Language,0.28329201293152223,0.44354637405237224,0.07440587037558594
s06e05b,Logic,0.1191817053250932,0.4674604161794535,0.23827243435715587
s06e05b,Identity,0.11958766793986893,-0.07494571502686635,0.005250708200319758
s06e06a,Language,0.08411821429447718,0.4343295513059695,0.3380561158169611
s06e06a,Logic,0.15354150556404647,0.4445541580656389,0.13390905212779738
s06e06a,Identity,0.31200409513522903,0.2979590056919542,0.03610286387897397
s06e06b,Language,0.214351115134897,0.2198645501955245,0.14544205349184905
s06e06b,Logic,0.04514542455770545,0.22681029867889047,0.10157367370593823
s06e07a,Language,0.187150633327443,0.2607507017969154,0.27244215212690903
s06e07a,Logic,0.11217183687220461,0.4162538810124117,0.15196856944981604
s06e07a,Identity,0.10324739495577484,0.12351049950578102,-0.006610481354270827
s06e07b,Language,0.2867775316413283,0.05592741521359424,0.20691388098613683
s06e07b,Logic,0.1854237005855388,0.3344932597610664,0.3211034455270216
s06e07b,Identity,-0.06348015517077017,-0.019159425624120947,0.04578785885340708
s06e08a,Language,0.17761230562790634,0.269755893143514,0.2386143398365974
s06e08a,Logic,0.1386283486849468,0.3857471481998493,0.22474901757759247
s06e08a,Identity,0.234108897757115,0.39489277206208495,0.08215786754493414
s06e08b,Language,0.38864114675423544,0.3677787090826065,0.22011497185047788
s06e08b,Logic,0.11457221571298187,0.22207123645383742,0.13552758873817286
s06e08b,Identity,0.039972325326704895,0.30004399747453553,0.1491066757242433
s06e09a,Language,-0.002063511340061122,0.23425656058687597,0.20092319458885144
s06e09a,Logic,0.11137788641377117,0.4255414946048197,0.08543252534512774
s06e09a,Identity,0.18439647912241663,0.27597544490418396,0.018219860179532213
s06e09b,Language,0.4427970193386191,0.3124020855817389,0.08266102718645678
s06e09b,Logic,0.2450051267455183,0.38984374066335353,0.13850045007754913
s06e09b,Identity,0.3864860421632425,0.523063160326393,0.011821307335595029
s06e10a,Language,0.15107622877133717,0.4577101018960346,0.1569522307876567
s06e10a,Logic,0.0802225596236686,0.4204127679663203,0.059259313473613816
s06e10a,Identity,0.1319592425804629,0.020104408345384902,0.23420086496967674
s06e10b,Language,0.22423551535101408,0.3548773276435666,0.05829544525961072
s06e10b,Logic,0.1076273096214166,0.3293983118565177,0.1716247636141235
s06e10b,Identity,-0.0017860315059477355,0.19615757618731586,0.2603174640876988
s06e11a,Language,0.06837285809230141,0.3847504360079834,0.05860168494049824
s06e11a,Logic,0.2617793127323759,0.5081088427988785,0.2545291282725618
s06e11a,Identity,0.15619084977608638,0.4654448026494304,0.06408034069419945
s06e11b,Language,0.17688750126716876,0.3474834803618479,0.04444477050471496
s06e11b,Logic,0.2180646243905455,0.528738349929936,0.1382100550011261
s06e11b,Identity,0.15837368933846474,0.256585252205403,0.32876041046177745
s06e12a,Language,-0.02317859908218416,0.27976633739706896,0.12825424744845212
s06e12a,Logic,0.08165366415509932,0.3388130023979879,0.11243468979116966
s06e12a,Identity,0.0407702846656715,0.24833030619359164,0.16403848797983525
s06e12b,Language,0.04012601203423141,0.3128614467541704,0.10815316188061597
s06e12b,Logic,0.011786005587644968,0.3660917230284066,0.1310524158351276
s06e12b,Identity,0.04775587009398929,0.27685835257664704,0.11280163716026165
s06e13a,Language,0.02763634147217486,0.33483691272895016,0.3448318267104415
s06e13a,Logic,0.24678470150722231,0.42552014801587607,0.2092519410239234
s06e13a,Identity,0.10312546509813093,0.3023044746614851,0.1801283898148642
s06e13b,Language,0.00671713946869228,0.6342044689960238,0.15876285641639526
s06e13b,Logic,0.041822239211350754,0.33427186799551284,0.10814100379781234
s06e13b,Identity,0.09623254139948761,0.5551407859040859,-0.06502072715578373
s06e14a,Language,-0.01250579963393821,0.25915764847744366,0.20283230772242136
s06e14a,Logic,0.22879108895411948,0.3641278002313453,0.14608097071688517
s06e14a,Identity,0.03730223270997446,0.33311492634047174,0.08912612001589636
s06e14b,Language,0.09239832297525913,0.4915325312019641,0.27540213011870734
s06e14b,Logic,0.2494184993603766,0.4322544206193049,0.30118786791589053
s06e14b,Identity,0.3637854123773914,0.3678601108975899,0.16502329554343678
s06e15a,Language,0.12273891441596833,0.5191300888878846,0.18510281955472166
s06e15a,Logic,0.1830203280025177,0.35556693163733283,0.217153219836432
s06e15a,Identity,0.12214184284649697,0.26916419601942465,0.11396242950364112
s06e15b,Language,0.16649641691589268,0.43654340826507604,0.06429180798267754
s06e15b,Logic,0.07505481844128267,0.37252325287581084,0.20991899771758749
s06e15b,Identity,0.06756160061348221,0.3055473444615732,0.008736119540210125
s06e15c,Language,0.11709189133616653,0.6082220912151771,0.14037834796785975
s06e15c,Logic,0.14670036999950273,0.48871573603529467,0.23553807870350382
s06e15c,Identity,-0.11766564986964374,0.45485067220173697,-0.06433922412638808
s06e15d,Language,-0.05332529942471239,0.24880663987042015,0.18200435486305347
s06e15d,Logic,0.10425354503947155,0.4303023031409574,0.0847458146211157
s06e15d,Identity,-0.0001766957489686601,0.13705622721755897,0.10426610254802328
s06e17a,Language,0.26378713222866923,0.5516022131865329,0.2236116814507234
s06e17a,Logic,0.1721435052062139,0.32607814723340106,0.3141137935491067
