episode,n_matched,energy_laugh,energy_nolaugh,base_laugh_rTPJ,base_nolaugh_rTPJ,match_laugh_rTPJ,match_nolaugh_rTPJ,base_laugh_visual_cortex,base_nolaugh_visual_cortex,match_laugh_visual_cortex,match_nolaugh_visual_cortex,base_laugh_auditory_cortex,base_nolaugh_auditory_cortex,match_laugh_auditory_cortex,match_nolaugh_auditory_cortex
s01e14b,193,-23.69658859142574,-27.00785894560012,0.05191408803398667,0.1572434114922097,0.06227342449805764,0.1403805415749874,0.33955106515581646,0.35983531579144307,0.3424742696435217,0.29250443844403895,0.09861621970584683,0.22123334102300937,0.08329526346597026,0.18486107327961196
s01e15a,219,-23.98810171325524,-24.55397529320452,0.13103194797487727,0.06510139083539315,0.1220730066455998,0.05181822572556343,0.5218170987425941,0.4442516408016835,0.4851140360964615,0.4401421465237156,0.1402320715199974,0.19635435092221262,0.12301157897354091,0.14374647848007172
s01e15b,213,-22.266165140397394,-24.03440698285212,0.2023521581034584,0.20020025916972028,0.2133961266870034,0.1817175375134247,0.3188282757831346,0.3347362598812163,0.3281273721884545,0.3489998741672637,0.2034974134797286,0.27778078162611214,0.18842706171800705,0.25464329811497727
s01e16a,247,-23.755123865879142,-26.93635457427347,0.09663922424991178,0.121261578281457,0.08821635555421133,0.1155206206878054,0.35799932701672504,0.47790403982771484,0.36509784747379753,0.4429687823743864,0.03545313311266759,0.16672629348322646,0.02604005685644881,0.1325698397614439
s01e16b,183,-24.992602717364473,-25.68431360597112,0.11308131190969128,0.06069704900607181,0.10574455344927954,0.06815961146506679,0.3599802828868766,0.3892376375524393,0.3483607082533644,0.41850267010689496,0.13014779902871257,0.20474689009343683,0.13333449722017418,0.20059109193265634
s01e17a,206,-24.82756094060099,-25.87088497646109,0.09292659863519015,0.13985080243812967,0.10236453702782301,0.14898762675086494,0.445337427032356,0.47919139517323206,0.4711512850455853,0.47715805985473025,0.2138725536633337,0.13465926199407816,0.18253064840040845,0.13143815153742516
s01e17b,207,-25.449450759690198,-27.620942767981152,0.2191304631760624,0.13729813659034293,0.2178063766501361,0.14758221264713575,0.5228497048714059,0.5841471949465297,0.5135749877626,0.5374419862896244,0.20537832900692354,0.24991790759929997,0.20589160039009072,0.1612676983843966
s01e18a,203,-23.954939719874723,-26.08330067081313,0.12584939092926042,0.1412912667036335,0.13977835289213889,0.10921143583566646,0.3411517868369518,0.4322218886391312,0.29598829781911046,0.3567594593407109,0.08699171904319358,0.21521161609154385,0.1288124557386258,0.17270557382878135
s01e18b,198,-25.59496050960955,-28.854322544605534,0.09051991177807746,0.16351414573387565,0.06802531684178482,0.18897866809970443,0.44650902617042093,0.4946032105161154,0.4363388551114557,0.5458177807644555,0.24588631238274616,0.2710619166230523,0.26559541619047805,0.22110109626610294
s01e19a,203,-24.748837466046062,-24.492684205258634,0.11702867224822212,0.15386171014562186,0.10260189349909327,0.10655326781811388,0.3470094382935083,0.42928400698480357,0.34097185806845937,0.4289474108384041,0.2711820778195177,0.19780429598836288,0.29351166720067196,0.16506670139906274
s01e19b,207,-24.10689545743577,-24.820789361886767,0.04420799509027393,0.11720156584479159,0.025202895479629884,0.10572139342560183,0.4041587631512247,0.45785722647049104,0.39885989739964284,0.44530932873441625,0.3075125588326855,0.26797494360831103,0.2804661767875062,0.24255983272300216
s01e20a,218,-23.564665709484338,-23.019076884957883,0.17020285415677727,0.1459369549277249,0.16678306952789237,0.14934571636641383,0.35875629751530663,0.37045523140571096,0.34005446559374025,0.3759794428510989,0.18688158734978869,0.14164640520834368,0.15266062857538093,0.14782875013505256
s01e20b,201,-23.177158058272262,-22.596871768722536,0.18564814354196843,0.18492877115333903,0.17858683520974813,0.1715779029849418,0.47721806912994186,0.49455719045294083,0.4311619304187683,0.4568230759768732,0.2750160756690778,0.18696253181068526,0.28434437562461284,0.1763554081964865
s01e21a,243,-22.27519632794386,-22.384875192778388,-0.02416744909023606,0.011699804675910204,-0.027617070410370564,0.0024336952605935416,0.5247896154877022,0.5013402365232636,0.5189374968189454,0.48152303969467747,0.16105859557383395,0.22270077095418803,0.1660459034844339,0.21347654107592764
s01e21b,191,-22.20505756798132,-24.05802730311043,0.04349165944925939,0.13390241444447126,0.024189726231329967,0.12365635572671996,0.4900729593912443,0.5399769458274739,0.48368427131999053,0.5750079542138408,0.21073825543676805,0.23243291643614103,0.18184573163229723,0.23765694440493215
