episode,season,category,isc_rTPJ,isc_visual_cortex,isc_auditory_cortex
s04e06b,4,Logic,0.1725807943522272,0.41642035319896725,0.22768662388754954
s04e06b,4,Identity,0.7464513798425899,0.32875277384837914,-0.08734238800509726
s04e07a,4,Language,0.24464190341473002,0.5980396035193266,0.23471597060547322
s04e07a,4,Logic,0.07882107761047878,0.5412959864521715,0.13446230821742675
s04e07a,4,Identity,0.33437242193178435,0.4751615773980738,0.06484778200403372
s04e07b,4,Language,0.20319416016177042,0.45199755998659796,0.19641973954641434
s04e07b,4,Logic,-0.041561820260357187,0.31050823246906184,-0.0781097154930921
s04e07b,4,Identity,0.5749225076639745,0.42003689146948303,-0.07116554540636023
s04e08a,4,Language,0.20778498357166733,0.3597674046091129,0.5689893847826445
s04e08a,4,Logic,0.324759387478838,0.26117570840147974,0.2644877540218185
s04e08a,4,Identity,0.2877830395854487,0.3618744892153403,0.5650623116185457
s04e08b,4,Language,0.049421897224125176,0.45298504777268506,0.03363380561859744
s04e08b,4,Logic,0.12360572935801066,0.4638696827679383,0.19807670358757554
s04e09a,4,Language,0.14359508553982644,0.4217815325993654,0.05165180580290835
s04e09a,4,Logic,0.42990508578933023,0.5406588274994872,0.14571825385486875
s04e09a,4,Identity,-0.12816159222236434,0.31737423341552984,0.5732087196058154
s04e09b,4,Language,0.09516314337025465,0.5656921499957386,0.3026843842035468
s04e09b,4,Logic,0.029703793081513857,0.41001454386958947,0.1811762994013989
s04e10a,4,Language,0.1226419279409572,0.342440052048855,0.3194940917661331
s04e10a,4,Logic,0.3864845229513714,0.5459364505512427,0.21722992629040908
s04e10a,4,Identity,0.09246083172046454,0.25051615558281676,0.12416845753139416
s04e10b,4,Language,0.35147802323724847,0.49624261605933667,0.4541812858639223
s04e10b,4,Logic,0.2912280331027966,0.45417962641157833,0.22298573726487805
s04e11a,4,Language,0.31413571499373466,0.2535442108725032,0.257062069253622
s04e11a,4,Logic,0.14834728966619246,0.3714219944419462,0.32540393023791253
s04e11b,4,Logic,0.3317100508367328,0.3391425773436055,0.13858181182273724
s04e11b,4,Identity,0.1907064318303268,0.480052818942067,0.1538062553170896
s04e12a,4,Language,0.23258381262048825,0.4514693564848388,-0.05646273124128487
s04e12a,4,Logic,0.09435213673096504,0.39912285045017165,0.1550582724402713
s04e12a,4,Identity,-0.09568307238385848,0.5337535968687467,0.4196538976811648
s04e12b,4,Language,0.1323814259335737,0.3435139828392997,0.09552308987805029
s04e12b,4,Logic,0.11385937822101584,0.46779878699531247,0.23409678994945018
s04e14a,4,Language,0.12729793971319894,0.3992337736105546,0.2986127194409301
s04e14a,4,Logic,0.2670170224208775,0.2871733346167879,0.29677117858301555
s04e14b,4,Language,0.46484418301480157,0.6953044878783601,0.3283481323646542
s04e14b,4,Logic,0.0988523134552353,0.47629483437575376,0.3548868055266146
s04e15a,4,Language,0.32066055676890187,0.3512869776894682,0.2984122400230301
s04e15a,4,Logic,0.24068887310142942,0.3759078656951617,0.25376835174094325
s04e15b,4,Language,0.16586345104339514,0.2620746140845557,0.10452879474486267
s04e15b,4,Logic,0.19489118339289513,0.3857429278842457,0.21809414644478994
s04e15b,4,Identity,0.4956449190677992,0.5980116277969928,0.10276728861862416
s04e16a,4,Language,0.25952008784041664,0.10638200389022483,0.30256081768324433
s04e16a,4,Logic,0.21361655575954486,0.3422473824992076,0.20923363042937357
s04e16a,4,Identity,0.03754769667863741,0.2712096641376878,0.2208314961208507
s04e16b,4,Language,0.014235210267375925,0.17221480254812394,0.2331598792519474
s04e16b,4,Logic,0.334871321609765,0.5234734749196123,0.30819884443675755
s04e17a,4,Logic,0.2149873343896794,0.3716065391604227,0.17700978170812257
s04e17b,4,Language,0.13597817655176164,-0.001041362253221582,0.32270192476591175
s04e17b,4,Logic,-0.018258170066138984,0.13311959280858926,0.28534845986423435
s04e18a,4,Language,0.06378874102687876,0.6338914002543622,0.3330366554065222
s04e18a,4,Logic,0.265360853474741,0.3456122117084817,0.09896950198986972
s04e18b,4,Language,0.48831667325817146,0.32611917830221854,0.019691576562147848
s04e18b,4,Logic,0.09495591298372996,0.3562089147184569,0.18505075028016638
s04e18b,4,Identity,0.7037544602131293,0.3777507935399062,0.5201917488143613
s04e19a,4,Language,0.1578820099369695,0.40943255326406686,0.21914221023669922
s04e19a,4,Logic,0.05524426163463581,0.36834355419594167,0.1765753189930989
s04e19a,4,Identity,0.13908614628872487,0.18584135840287375,0.3005974317820718
s04e19b,4,Language,0.18130062938122973,0.7445360010784867,0.5635149029666225
s04e19b,4,Logic,0.2095588932190169,0.4915467687467621,0.29581710749908413
s04e20a,4,Language,-0.060886851937319575,0.042349164399069904,0.23935515513534703
s04e20a,4,Logic,0.1971233524627882,0.23533583472709094,0.2453412635916309
s04e20b,4,Language,0.30176172468880824,0.42443588664721354,0.3870750966123591
s04e20b,4,Logic,0.1519542005289916,0.2929188800506585,0.2592670257873357
s04e20b,4,Identity,0.16152251217396252,0.3010193633386762,0.1901087815595979
s04e21a,4,Language,0.05950320689087694,0.29055987648672194,0.5143054359371154
s04e21a,4,Logic,0.03837718085827737,0.316507109297105,0.257055315802946
s04e21a,4,Identity,0.23441245812068076,0.15122182679965523,0.37713365541703986
s04e21b,4,Language,0.06117501216042834,0.17611442312704517,0.3519341250147893
s04e21b,4,Logic,0.15185480783022035,0.3359532597950097,0.32637559898036533
s04e22a,4,Language,0.06576173108226362,0.39628314789917374,0.1749409653232832
s04e22a,4,Logic,0.13783742229346532,0.20165819056085674,0.15579653403491442
s04e22a,4,Identity,-0.05763043714909156,0.17157927548129204,0.015103728516845364
s04e22b,4,Language,0.04391420699116616,0.2005393942411006,-0.0032437681981321667
s04e22b,4,Logic,0.1691610303079355,0.2555417714144336,0.2298127090309544
s04e23a,4,Language,0.24553759579096088,0.4272173305643278,0.22125146895248862
s04e23a,4,Logic,0.10314900111246106,0.37263145767606826,0.18945831615217323
s04e23b,4,Language,0.03887902992312636,0.29137276107776755,0.2307713717116486
s04e23b,4,Logic,0.1156826893625954,0.4450708518665687,0.03601696097464507
s04e23b,4,Identity,-0.05543113533382965,0.7004672413396443,0.34795327735967074
s04e23c,4,Language,0.0728032248194579,0.4020167666810767,0.23174356821529773
s04e23c,4,Logic,-0.007376969754973106,0.2811863137401139,0.1423325748378743
s04e23c,4,Identity,-0.1373563566090595,0.4145128592932315,-0.12696456486709148
s04e23d,4,Language,0.40589799966025936,0.7043007251173847,0.25065686685629024
s04e23d,4,Logic,0.35484012178828267,0.25840574997345417,0.37709961506430484
s05e01a,5,Language,0.20213013317124795,0.22782138549784645,0.018495958974375133
s05e01a,5,Logic,0.19832731704222759,0.20015557114035962,0.21232709213848466
s05e01b,5,Language,0.27419242359542,0.25523603914309917,0.4573591971500668
s05e01b,5,Logic,0.2506392362918028,0.44917029547129816,0.2404755955072506
s05e02a,5,Language,0.4158880532518763,0.2216490675813995,0.059539603458429145
s05e02a,5,Logic,0.1377966882878275,0.3737735495281925,0.23578063123077744
s05e02a,5,Identity,0.5093912068118266,0.27933671907332625,0.19328154490253135
s05e02b,5,Language,0.39953657287188254,0.31912523854723035,0.145611214423891
s05e02b,5,Logic,0.0958055420201651,0.3817554716737397,0.17497751194367608
s05e03a,5,Language,0.21830505129147224,0.288135796884933,-0.12432780610404164
s05e03a,5,Logic,0.22012598128107727,0.4426209727034392,0.4244407063890498
s05e03b,5,Language,0.10832965034938073,0.2828413839923769,0.1700332920816804
s05e03b,5,Logic,0.02894343212909067,0.4729730321937982,0.07325581668595134
s05e03b,5,Identity,0.5093839083128656,0.4393784184930494,-0.18570132936116904
s05e04a,5,Language,0.26481644312692826,0.4639636582297691,0.4027061708142355
s05e04a,5,Logic,0.35956229631973446,0.5320422654267001,0.2809399745534233
s05e04b,5,Language,-0.07736537733336542,0.7783562393237075,0.06525885767297539
s05e04b,5,Logic,0.30857943851748093,0.5386134155074737,0.18946443225226317
s05e04b,5,Identity,0.5126593118691362,0.6641779081770715,0.3091569715028959
s05e05a,5,Language,0.2781458909994603,0.4297933348813708,0.1842599242877928
s05e05a,5,Logic,0.2520700271048602,0.37832176516849625,0.15904413057131425
s05e05b,5,Logic,0.2263675445248505,0.4643813809170371,0.23314350672717607
s05e06a,5,Language,0.11610811510413954,0.37189066397383835,0.20456042028357446
s05e06a,5,Logic,0.3617746664494275,0.32243197361258324,0.25790913236974666
s05e06b,5,Language,0.43392344506150793,0.24396014596523297,0.008634268386880571
s05e06b,5,Logic,0.17555460474784368,0.42305379313448155,0.22903360953355775
s05e06b,5,Identity,0.054879362312822255,0.2743025650544207,-0.02925357519005992
s05e07a,5,Language,0.025693264744874194,0.4400659095972062,0.31185092195758113
s05e07a,5,Logic,0.13312912654098058,0.3086345146052852,0.11253296145742225
s05e07a,5,Identity,0.28277440881748267,0.3928911576794519,0.3624353840175183
s05e07b,5,Language,0.26157804178180455,0.43123831160134274,0.23609532507813338
s05e07b,5,Logic,0.4245408258891629,0.42342027948689903,0.2449199724769645
s05e07b,5,Identity,0.1487109184458044,0.5677152097569573,0.42593278382768207
s05e08a,5,Language,0.30443011158276945,0.35567672541330825,0.015469089326360994
s05e08a,5,Logic,0.24112156300093782,0.152509350772696,0.14015942871837042
s05e08a,5,Identity,-0.1466294241184829,0.433470512217321,0.23927597746654294
s05e08b,5,Language,0.12447248694121531,-0.01583420926906755,0.37249504918201554
s05e08b,5,Logic,0.1593170679829815,0.2571201740441872,0.335518133196187
s05e09a,5,Language,0.13136753054107644,0.19236575603582326,0.1050081858190632
s05e09a,5,Logic,0.14872197578021515,0.4036645606691221,0.3055032554574699
s05e09a,5,Identity,0.10869049967175226,0.26440117030576565,-0.11317529013486323
s05e09b,5,Logic,0.11029761483512333,0.34765715553830506,0.0530727081174428
s05e09b,5,Identity,-0.07667096376820183,-0.08323898670527048,-0.016841216489486277
s05e10a,5,Logic,0.2680607487069074,0.39997319560415007,0.12308464849036593
s05e10b,5,Language,0.10500733743035133,0.4196513434667038,0.25741489307227233
s05e10b,5,Logic,0.25686366951385003,0.5595411715034947,0.3330882614437057
s05e10b,5,Identity,0.22195563455105147,0.6389575588405542,0.18911006933438726
s05e11a,5,Language,0.05472740990283383,0.4092040512307667,0.27419506293437984
s05e11a,5,Logic,0.21188201158201944,0.36453172205668327,0.22754579365974928
s05e11b,5,Language,0.061692615262712275,0.24218455309369788,0.12198874166738967
s05e11b,5,Logic,0.28119399927263194,0.44111738256512273,0.13568808799933305
s05e11b,5,Identity,-0.1950994207405734,-0.006114023472478247,-0.06148476836874515
s05e12a,5,Language,0.2029736113852644,0.2941912026925218,0.13665763078744075
s05e12a,5,Logic,0.293775672812302,0.24430225539165615,0.32502632569052176
s05e12b,5,Language,-0.009405061989037504,0.4881701411621675,0.2440284912438394
s05e12b,5,Logic,0.10309130545319452,0.4335777932537433,0.2872932551873288
s05e12b,5,Identity,-0.1607826358329372,-0.03778645099697572,0.1747351001435027
s05e13a,5,Language,0.4576071542244249,0.3920590525952969,0.58046841098742
s05e13a,5,Logic,-0.032383154439602393,0.42491443147989094,0.2077261806096715
s05e13a,5,Identity,0.35563170846891073,0.14155739394546554,0.39161067412344214
s05e13b,5,Language,0.022173580158338025,0.19162365516904104,0.33231293001838585
s05e13b,5,Logic,0.18510079407604418,0.4049808109778012,0.3295176492797191
s05e13b,5,Identity,-0.21552355152516042,0.0018618085552082515,0.33200290290114287
s05e14a,5,Language,-0.00189219246335515,0.03609407803673883,0.31091376286895894
s05e14a,5,Logic,0.21595956050293996,0.36780048884076316,0.22897208331846639
s05e14a,5,Identity,0.2550445047242776,0.23118203910281773,0.12110436424155334
s05e14b,5,Language,0.3578499174781478,0.5058818534473587,0.47118502476933327
s05e14b,5,Logic,0.15364527988127788,0.22068340857951244,0.18977561240225072
s05e15a,5,Language,0.17889061615558013,-0.004810020974849273,0.02852643777857915
s05e15a,5,Logic,0.3093069882866492,0.3555715958535572,0.2093827904837772
s05e15b,5,Language,0.17419523370732726,0.03695439207856729,0.5302896997883023
s05e15b,5,Logic,0.49372037094323645,0.2384965089305434,0.18193049112594803
s05e16a,5,Language,0.037537680580123495,0.2499535655821675,0.24889337948357426
s05e16a,5,Logic,0.30319756018962024,0.3195828014918881,0.24990478357989424
s05e16b,5,Language,0.21405867481132393,0.5414937354487314,0.3936661348392059
s05e16b,5,Logic,0.21692591300799427,0.25026373322741663,0.1843189873522891
s05e17a,5,Language,-0.10820304016990563,0.38991199542969707,0.3008344685553257
s05e17a,5,Logic,0.22518328681148916,0.3224542875178585,0.3177240567908021
s05e17a,5,Identity,0.18628821381807373,0.09174416371561293,0.20270776302900562
s05e17b,5,Language,0.14236092145043552,0.216988207190685,0.29281433182042266
s05e17b,5,Logic,0.21662594115209852,0.24314197503447965,0.25983009455799305
s05e17b,5,Identity,-0.045758382386238076,0.009805578320874864,0.018464099854075006
s05e18a,5,Language,0.2501880948265188,0.5668596846573114,0.08248781476085068
s05e18a,5,Logic,0.26722043273662144,0.4977898080491139,0.04343400912363845
s05e18a,5,Identity,0.48585503927809687,0.6807960453146796,0.304210126540339
s05e18b,5,Language,-0.0020358883361134192,0.4151496169407214,0.33526432264683587
s05e18b,5,Logic,0.11344943938612236,0.3935450013966684,0.14866405468593358
s05e18b,5,Identity,0.327819938700898,0.49907129582110993,0.01861268187499729
s05e19a,5,Language,0.11782311033331695,0.20475884959633492,0.20735617538141193
s05e19a,5,Logic,0.09208360313695012,0.5204930504016261,0.41620808994364195
s05e19a,5,Identity,0.02530593413877875,0.41448779160468724,0.18163697984455296
s05e19b,5,Language,0.016084376159687826,0.5155753295834934,0.20257289455017788
s05e19b,5,Logic,0.13692575685353384,0.24532509097447905,0.32467504234688366
s05e19b,5,Identity,0.24710776842518012,0.6733393046245401,0.4685918073490183
s05e21a,5,Language,0.31360805598043884,0.0984425164517258,0.5820656714996911
s05e21a,5,Logic,0.26782339456685755,0.3723648172234825,0.26630255373825523
s05e21a,5,Identity,0.22567038572527284,0.7755229402191762,0.1275281991612396
s05e21b,5,Language,0.09912647277816185,0.22079657681458612,0.3660908663880613
s05e21b,5,Logic,0.341968259150859,0.2722952899556816,0.242760562241345
s05e22a,5,Language,0.021565337266658175,0.006360006259473162,-0.03077718238596233
s05e22a,5,Logic,0.22175353176577448,0.43637930874117875,0.19829847485625485
s05e22b,5,Language,0.28697572275003425,0.5397185666016275,-0.02128983445944756
s05e22b,5,Logic,0.12313909960964399,0.3547629275407455,0.21318083428787168
s05e23a,5,Language,0.47530518698572916,0.2830955443699139,0.27021449001556636
s05e23a,5,Logic,0.15666345494467646,0.4728334274974819,0.2869571283412557
s05e23a,5,Identity,0.15884417236705978,0.6716959960022396,0.3070141006317429
s05e23b,5,Language,0.15468608969111472,0.5664281556827002,0.2196200135434642
s05e23b,5,Logic,0.3360669728800252,0.40994663923537544,0.09424062237821638
s05e23c,5,Language,0.21995764005534815,0.4461688496006136,0.32492514592519545
s05e23c,5,Logic,0.0886995941814187,0.47231507360948655,0.31155633408376887
s05e23d,5,Language,0.16760955949673254,0.37216148972672086,0.2815478019736759
s05e23d,5,Logic,0.1529175361177218,0.44882705890487323,0.32099458744052173
s05e23d,5,Identity,0.13575868155530044,0.23640278013426855,0.24689286361175714
s06e01a,6,Language,0.1789092519320923,0.5516173302544022,0.2338697104146221
s06e01a,6,Logic,0.24473654023176702,0.280862230528744,0.13391351880218536
s06e01b,6,Language,0.2993688902921565,0.5008417925025972,0.36341072328654916
s06e01b,6,Logic,0.3094964508791515,0.5082676713604024,0.3247925157822515
s06e01b,6,Identity,0.28063721004801073,0.3304456199746147,0.4186600597208194
s06e02a,6,Language,0.5117835911201861,0.4812670819991453,0.7197113382651228
s06e02a,6,Logic,0.2846575676141631,0.34433699484714303,0.1953529185596481
s06e02a,6,Identity,0.2935971183045175,0.5190693045493453,0.5427901324652313
s06e02b,6,Language,0.07098067789735578,0.3611680066252132,0.03151942407950934
s06e02b,6,Logic,0.20799664811317495,0.4355437317126898,0.36318799551221903
s06e04a,6,Language,0.22728648536308824,0.2536161910358991,0.14603252843032283
s06e04a,6,Logic,0.23971299538244106,0.4701421236159367,0.1461456736666518
s06e04b,6,Language,0.11126643042689362,0.28720422106790355,0.25828561623347546
s06e04b,6,Logic,0.1404452906197226,0.3806455048916728,0.14638234827512653
s06e05a,6,Language,0.15375526824253583,0.4461720872165467,0.1876501044574841
s06e05a,6,Logic,0.26385455682140463,0.5164829745263875,0.22292913588184246
s06e05a,6,Identity,0.38717572647807996,0.8050246563374445,0.2759457095307626
s06e05b,6,Language,0.28011392957151454,0.42850740594237124,0.22670546236422792
s06e05b,6,Logic,0.23302377827314583,0.3221489384222345,0.2924931753781795
s06e06a,6,Language,0.5433401230881659,0.22835153532753016,0.15906839079471244
s06e06a,6,Logic,0.16827857051402637,0.3889890448874576,0.15083784892715388
s06e06a,6,Identity,0.44024450686913896,0.3353581679880126,0.18599567182103105
s06e06b,6,Language,0.3483644771302274,0.15425230737897147,0.13523478662911548
s06e06b,6,Logic,0.0038437209996217323,0.3273125949131057,0.06580124663562754
s06e07a,6,Language,0.4062477568933243,0.3553064370106747,0.29525540701633357
s06e07a,6,Logic,0.04360873136716353,0.2922212291200042,0.24102715531195998
s06e07a,6,Identity,0.4706340615161289,0.25876444339907395,-0.024211674641482984
s06e07b,6,Language,0.2119786438723987,0.5509501815686803,0.4618981406820775
s06e07b,6,Logic,0.06802564282005315,0.3074659771100918,0.375532321054449
s06e07b,6,Identity,0.1985444271311323,-0.08001946536532045,0.18598545220871496
s06e08a,6,Logic,0.12078423184517002,0.40549692368326107,0.3069336579620525
s06e08a,6,Identity,0.22518154200775312,0.3985580218366494,0.19798664867874294
s06e08b,6,Language,0.6110269267740365,0.3457685618131539,0.30443415723823075
s06e08b,6,Logic,0.32506723932006043,0.2991382582600769,0.23374668343405422
s06e08b,6,Identity,0.1540838319039483,0.23480221897173878,0.2612025348051368
s06e09a,6,Language,0.27775226779868545,0.37249581824259176,0.16439358315629363
s06e09a,6,Logic,0.050596427697368794,0.41757481768117444,0.12451849997222626
s06e09a,6,Identity,0.4220401952106229,0.09974996184242474,0.14423748621069613
s06e09b,6,Language,0.3270688225448434,0.2033037390407637,-0.004631154183461143
s06e09b,6,Logic,0.26850626837908015,0.3233848863459191,0.12811484409146204
s06e10a,6,Language,0.008709752373316964,0.4838855729073661,0.2871676348799725
s06e10a,6,Logic,0.09938420386745465,0.2907078018972623,0.06842865721237244
s06e10a,6,Identity,0.25319876411339526,0.26059189631736274,0.34982030484528326
s06e10b,6,Language,0.28723930922810287,0.2784122009918631,0.14464699098843672
s06e10b,6,Logic,0.08646222643265204,0.42821412977716794,0.157374637936748
s06e10b,6,Identity,0.11577910151745945,0.30119579430000853,0.35210205753173013
s06e11a,6,Language,0.3523886795183993,0.5381200274703254,0.19142185483778387
s06e11a,6,Logic,0.0771517080356003,0.3864671025731931,0.24910916135730496
s06e11a,6,Identity,0.21212659535044068,0.5303591035215224,-0.09640962038812902
s06e11b,6,Language,0.1302837618140166,0.5468102354236861,0.2599602836725607
s06e11b,6,Logic,0.2838327860563196,0.5253153685234168,0.24899869454273335
s06e11b,6,Identity,0.040573193417677234,0.30233407079279334,0.15912744957601654
s06e12a,6,Language,0.1947873831870507,0.43190843830282794,0.5100569600279564
s06e12a,6,Logic,0.13756664403042582,0.4395555626389584,0.197709615155632
s06e12a,6,Identity,-0.21290943999379688,0.026233061013979823,0.28506947736326055
s06e12b,6,Language,-0.12407678438496174,0.04622365056957387,-0.08974583672412988
s06e12b,6,Logic,-0.052328413793993465,0.4231846687168386,0.26418736724612274
s06e12b,6,Identity,0.0540305436778623,0.24632982540333392,-0.014193589679178836
s06e13a,6,Language,0.10041143331116574,0.19866250030009394,0.47208392784971376
s06e13a,6,Logic,0.09350339213977692,0.4355740348428509,0.33977446572822784
s06e13a,6,Identity,0.3249872071747421,0.5028478916150682,0.20191775793397868
s06e13b,6,Language,0.17173344378394298,0.5729453351235944,0.0391717341426019
s06e13b,6,Logic,0.09591271982161696,0.3937660659922227,0.1384178256314342
s06e13b,6,Identity,0.23510156337916396,0.31316225390949465,0.04827675065136672
s06e14a,6,Language,0.2794584901888609,0.5318249473673016,0.04911908786969804
s06e14a,6,Logic,0.11365837453317555,0.23678039477504673,0.2449148614647004
s06e14a,6,Identity,0.02122685220102065,0.599648835198685,0.3551251591259305
s06e14b,6,Language,0.17237677346251626,0.4910085914606738,0.42440255403805244
s06e14b,6,Logic,0.2990376510455525,0.3326932937734204,0.2842118098232706
s06e14b,6,Identity,0.25643733084079645,0.6244851315541798,0.03522956013702102
s06e15a,6,Language,0.10519608051273638,0.37619795446557874,0.5191807120505908
s06e15a,6,Logic,0.3139035005810066,0.356524652366262,0.17712820844309643
s06e15b,6,Language,0.26473886901315113,0.4488673988886826,0.034102665857821415
s06e15b,6,Logic,0.035070292781482444,0.6172439405322933,0.23872601268150498
s06e15b,6,Identity,0.12309547806445248,0.6286145742181646,0.2955335045752179
s06e15c,6,Language,0.07406452748841891,0.623448714584354,0.39532659931732045
s06e15c,6,Logic,0.1912415122240901,0.6887562958321704,0.21083141819469467
s06e15d,6,Language,-0.12222870227677658,0.40596000020803286,0.48107901402021547
s06e15d,6,Logic,0.20505366609564568,0.5023308337538065,0.16636571186015797
s06e15d,6,Identity,0.07369877136937582,0.24112188355775457,0.13856127606954755
s06e17a,6,Language,0.21111531966688626,0.30745325131722073,0.24674666429474704
s06e17a,6,Logic,0.38542134775672027,0.390720959364487,0.26727395621374206
s06e17b,6,Language,0.0047408502311590784,0.6181439285800356,0.4065083600401819
s06e17b,6,Logic,0.3631412656378565,0.3819493240429492,0.2702779141517531
s06e18a,6,Language,0.17094865136491433,0.11040626779978756,0.21578668659158742
s06e18a,6,Logic,0.09659051733179669,0.17231558326291108,0.28160101542920596
s06e18b,6,Language,0.12336773235174765,0.12263205826207517,-0.10252099073580016
s06e18b,6,Logic,0.1574539172542103,0.08995031669150001,0.12446344787971157
s06e19a,6,Language,0.4866629443788777,0.4419078970394838,0.18671337778557742
s06e19a,6,Logic,0.1767930792694463,0.1501084479373839,0.23917812351909637
s06e19b,6,Language,0.03811158021414011,0.3640602190043391,0.1121616992903199
s06e19b,6,Logic,0.2558088343043024,0.2846448358423836,0.20952602651493527
s06e19b,6,Identity,0.14105796212616903,0.41176656969323955,-0.13845750563657505
s06e20a,6,Language,-0.07594215237330675,0.47391504245978194,0.2255286310820662
s06e20a,6,Logic,0.30114265479939956,0.4817495747686907,0.18709531302096186
s06e20b,6,Language,0.0672623331970737,0.2890588618197187,0.06871256240462106
s06e20b,6,Logic,0.17207823755201543,0.5595618491135985,0.24905581623730974
s06e20b,6,Identity,0.3627668251576944,0.09329521451725786,0.22758720603423208
s06e21a,6,Language,0.03836170750024485,0.305103061159659,0.13203563023581597
s06e21a,6,Logic,0.15367248971823824,0.22686902232144482,0.061499777081688155
s06e21b,6,Language,0.307038605739044,0.40196571436882716,0.17443818623928808
s06e21b,6,Logic,0.2768235119967008,0.40693131654594955,0.07750685798083197
s06e21b,6,Identity,0.42557633622820923,0.6094185196073371,0.3625890381945797
s06e22a,6,Language,0.6155915853524107,0.22484463547884206,0.48835215996086156
s06e22a,6,Logic,0.41381638092523,0.4117313471474085,0.19855241995569695
s06e22b,6,Language,0.06939019303494831,0.3984769455462964,0.23262900532285768
s06e22b,6,Logic,0.1443642693556212,0.24366552269998332,0.12268270838876334
s06e22b,6,Identity,0.4277772002838842,0.3601263273164823,0.29573821196899214
s06e23a,6,Language,0.3006230570838394,0.38281956636891795,0.37076026127076595
s06e23a,6,Logic,0.1839488785440437,0.34591994213929067,0.28829710202506575
s06e23b,6,Language,0.15615279762278408,0.3108148702431641,0.33807700744142494
s06e23b,6,Logic,0.1439581358896388,0.11626698778443088,0.1964378763722874
