episode,n_subj,fd_laugh,fd_nonlaugh,motion_isc_laugh,motion_isc_nonlaugh,brain_isc_delta,motion_isc_delta
s05e16b,4,0.12149025930638203,0.10681598449229407,0.007492551889695613,0.07638731954357386,-0.04940392076969147,-0.06904372369145172
s05e17a,4,0.12641092321201178,0.11141829659810155,0.09466974275148365,0.14931379921548585,-0.1041402667760849,-0.05548441919654687
s05e17b,4,0.13685514444589691,0.11363818865016476,0.09540726790755932,0.06266605362043276,-0.07919488102197647,0.032950064292986095
s05e18a,4,0.09887373232161321,0.08386349374525102,0.10049162180306632,0.2304642739042668,0.02327314019203186,-0.1338477677519389
s05e18b,4,0.10030417294773869,0.0902040758213742,0.11535694140901331,0.10877025434764336,0.030652299523353577,0.006670481984740309
s05e19a,4,0.13096742202054293,0.1206002861211913,0.09472638438599094,0.18861907040419756,-0.03657601773738861,-0.09589366088331985
s05e19b,4,0.11484526222527243,0.10870966057928655,0.13583464854229907,0.13680966813455922,-0.015963159501552582,-0.000993482284306929
s05e21a,4,0.12999714317003042,0.1176056663247537,0.1487382727898373,0.11094353913489567,-0.08943429589271545,0.03844780333206421
s05e21b,4,0.10201132737992079,0.09984099180212068,0.04416459817493996,0.13221237513023773,0.04851233959197998,-0.08879757304670043
s05e22a,4,0.09244156887922877,0.08861734187497743,0.013729757397587824,0.032526037759912384,-0.03525060415267944,-0.018806895068938227
s05e22b,4,0.0932290190499033,0.0895160120679893,0.009700996518032095,0.13312559576927968,-0.012540534138679504,-0.12421920088489213
s05e23a,4,0.09741635840739792,0.08562049378553867,0.20209054352328046,0.05709410358555032,0.013116702437400818,0.14775489339755787
s05e23b,4,0.11103806973708365,0.09939118362479331,0.12824473028297048,0.07789216625531009,0.1310284435749054,0.050904547683413404
s05e23c,4,0.11795176138470816,0.11066033902326633,0.039145867217855894,0.06394277043358755,-0.019674837589263916,-0.024864250662741
s05e23d,4,0.12831909711261627,0.1446025726030573,0.10347635574177806,0.08883276466453689,-0.0037363246083259583,0.014780521320036322
s06e01a,4,0.0982731326748589,0.08836132965282768,0.18374915750893894,0.20503357451188184,0.06353207677602768,-0.022121303241003337
s06e01b,4,0.08386881296358147,0.07303179353641287,0.07956228010847337,0.055419770484877694,0.13621102273464203,0.024254188064184334
s06e02a,4,0.07608910081483078,0.07080482253244805,0.010555410821173108,0.056258659243589366,-0.019265562295913696,-0.045762322923542036
s06e02b,4,0.0864788567913916,0.08427139806738214,0.061957835781051546,0.07087807338664968,-0.028360679745674133,-0.008959822937843108
s06e04a,4,0.10083038394459166,0.10172240328869538,0.08275786063593106,0.1293613401834707,0.021964624524116516,-0.04714269281799495
s06e04b,4,0.10013081242434226,0.08955191030067879,0.04279953935797751,0.12787139872680459,0.028214722871780396,-0.08574956136394887
s06e05a,4,0.08276003240921691,0.08367414879953243,0.13261434709121797,0.15628442009064136,0.014086693525314331,-0.024175739933715384
s06e05b,4,0.10096699689900523,0.1023402879421057,0.028938835235572665,0.14780316489268983,0.03724086284637451,-0.11994687024637299
s06e06a,4,0.09488137930465992,0.07403135834126164,0.0667018910052397,0.09166350497192943,-0.010250061750411987,-0.025120454014233948
s06e06b,4,0.1307364408926497,0.14209041678652246,0.03516771352458264,0.014266404403978044,-0.0031067878007888794,0.02091484999032853
s06e07a,4,0.0956505684667216,0.09573720309251231,0.00965377121228378,0.11950449539985379,-0.014846205711364746,-0.11042424345463708
s06e07b,4,0.10287767525711793,0.08427422941559724,-0.008652263820000445,0.10565862251619512,-0.0657186210155487,-0.11470693902389133
s06e08a,4,0.0817358404385953,0.07483092723739568,0.004417303188807874,0.04743686122246538,-0.00642058253288269,-0.043055159111183405
s06e08b,4,0.08892383938405325,0.08067848231777942,-0.019484193913488917,0.058461965454342284,0.11509385704994202,-0.07801536626255026
s06e09a,4,0.10904164913371023,0.09701991428037565,0.05459866798470366,0.07787322509703308,0.0015452727675437927,-0.023378195931095767
s06e09b,4,0.1343760616636381,0.11023429983524993,0.08678147342440978,0.07761515899499011,0.05763113498687744,0.009228735339081404
s06e10a,4,0.12892155481737302,0.11303992800303488,0.03755060002747041,0.06887136185988524,0.05141814053058624,-0.03141230015815232
s06e10b,4,0.10103165138506048,0.10046627580941145,0.1397359768491702,0.11650615127058471,0.062401339411735535,0.02361865908680641
s06e11a,4,0.10033660160558204,0.08508275336577392,0.17452421163791218,0.13030656916056418,-0.02672216296195984,0.04527754059610983
s06e11b,4,0.08215562836233514,0.07381176849949743,0.10663238446700889,0.0904290058784926,-0.13824526965618134,0.016362603664530767
s06e12a,4,0.09511862265584933,0.09693152119960265,0.07389702042414303,0.20962758179720464,0.0400720089673996,-0.13874980446802104
s06e12b,4,0.11828567807000873,0.10065401670493813,0.03932744876028064,0.11016533546040723,-0.050721198320388794,-0.0712665365562532
s06e13a,4,0.11684380362749633,0.10859230282258774,0.05813690814406761,0.05658756227514999,-0.023735016584396362,0.0015544610229872233
s06e13b,4,0.10816341018566143,0.09957169811092494,0.09666274193486667,0.18262707878563977,0.0039264485239982605,-0.08773356588943608
s06e14a,4,0.10920964504073406,0.095171293342285,0.06253711319181172,0.23907348278649007,-0.047500401735305786,-0.18117236752006183
s06e14b,4,0.11335558617688597,0.06262138892220315,0.3703637219623758,0.2959849270722516,-0.05222725868225098,0.08373133884663325
s06e15a,4,0.12139063999083821,0.10843298027003508,0.1316358873073508,0.1624599005453263,-0.0197584331035614,-0.031508029442087776
s06e15b,4,0.11894862211561882,0.11100766451657455,0.10182166754732348,0.1647544848679307,-0.12886783480644226,-0.06409418804252873
s06e15c,4,0.13237383032969494,0.13131626107617114,0.020451617069990727,0.038695916967810086,-0.045263662934303284,-0.01826077921600699
s06e15d,4,0.11208869731887387,0.11126194179312016,0.05966758316643525,0.08997432054066641,0.0403166338801384,-0.030479754026200352
s06e17a,4,0.09082200446985265,0.0804263479306933,0.08378893132475208,0.08520303727935646,0.09129014611244202,-0.001424274911143164
s06e17b,4,0.09615769987540007,0.08787358795174768,0.14680098313162918,0.19384393647584644,-0.0012280791997909546,-0.0484587354968993
s06e18a,4,0.0840826757299879,0.07865814058794661,0.1428599194062238,0.12700084897295771,-0.09994804859161377,0.016153528630191094
s06e18b,4,0.10579628036099004,0.08977537852739036,-0.047205635928319,-0.02989811410334996,-0.03205481171607971,-0.0173337192929101
s06e19a,4,0.11517907827316765,0.11102215596983872,-0.023165841693360736,-0.03972708429256487,0.05663960427045822,0.01657801668720539
s06e19b,4,0.10406325098286817,0.09567332185870575,0.1109989642659222,0.14729162104515442,0.07119421660900116,-0.03691263134339323
s06e20a,4,0.09710210579860819,0.0756065590255265,0.08212712794041453,0.07657006915671662,-0.05730545520782471,0.005592283676695772
s06e20b,4,0.09810341265382955,0.09179814156037694,0.07272714177024209,0.21110362984507483,-0.1305903196334839,-0.14147039842598094
s06e21a,4,0.10067084296134267,0.08869504478495413,-0.014352113406440511,-0.011506159405552857,0.056133732199668884,-0.002846431740225395
s06e21b,4,0.11935447748956471,0.1182600068388024,0.03522099016787008,0.02906857913086548,0.056333497166633606,0.006158794347650019
s06e22a,4,0.09984072288482572,0.09264806060037714,0.06771586919563324,0.13162369077315292,0.1953366994857788,-0.06457215186055754
s06e22b,4,0.11058401493622394,0.09993309693986006,0.0025599814906555364,0.014342715373981596,0.04208919405937195,-0.011783711909080289
s06e23a,4,0.10458524802528064,0.09246891234800278,0.05548370304511627,0.035491644614262,0.09556365013122559,0.02003418456104223
s06e23b,4,0.11397939692682219,0.09876797597303925,0.062300252175881025,0.011886915402800244,0.04423072934150696,0.050493567519596785
