roi_idx,label,delta_r,t,p,p_fdr,sig
479,7Networks_LH_Default_pCunPCC_15,0.011422463,2.724784372349072,0.006843812693149948,0.015045093554466886,*
480,7Networks_LH_Default_pCunPCC_16,0.006921074,2.326807697976508,0.020696731830689253,0.03968283707274284,*
481,7Networks_LH_Default_pCunPCC_17,0.0053472985,2.0425408824985856,0.0420445687087925,0.07417093146576728,ns
482,7Networks_LH_Default_pCunPCC_18,0.014772224,3.347636630096778,0.0009279068640443769,0.0024491045618767185,**
483,7Networks_LH_Default_pCunPCC_19,0.0044293944,1.5234614758980034,0.12878410627128128,0.19402218638242671,ns
484,7Networks_LH_Default_pCunPCC_20,0.008069887,2.480509261456884,0.013713700873178442,0.02789697029434297,*
485,7Networks_LH_Default_pCunPCC_21,0.005050312,1.586447620239577,0.11377865794994045,0.17551505979721754,ns
486,7Networks_LH_Default_pCunPCC_22,0.004367893,1.7579011567852323,0.07986880616082535,0.12980253221727836,ns
487,7Networks_LH_Default_pCunPCC_23,0.0036628216,1.1252717722948025,0.2614479478988784,0.35408698455596127,ns
488,7Networks_LH_Default_pCunPCC_24,0.014166235,3.0140652716959457,0.002816446171015358,0.006791057122635162,**
489,7Networks_LH_Default_pCunPCC_25,-0.0013960486,-0.4845116669623774,0.6284056715147932,0.7103117776596567,ns
490,7Networks_LH_Default_pCunPCC_26,0.0059248228,1.5623844173997832,0.11933917337053314,0.18327087339046158,ns
491,7Networks_LH_Default_pCunPCC_27,0.008092405,2.197424576693739,0.028818047244727394,0.052730894958437365,ns
492,7Networks_LH_Default_pCunPCC_28,0.013531131,3.094969632572586,0.002169850709738172,0.005344357834009054,**
493,7Networks_LH_Default_pCunPCC_29,0.0075439354,1.4560286461938783,0.1465171670646352,0.21600816630100503,ns
494,7Networks_LH_Default_pCunPCC_30,0.022230836,5.74428116191908,2.4267252108934994e-08,1.2712590952497925e-07,***
495,7Networks_LH_Default_pCunPCC_31,0.008830315,2.2320201797516144,0.026413383452866018,0.04885055864401027,*
496,7Networks_LH_Default_pCunPCC_32,0.012182193,2.428605530364791,0.015793668328735546,0.03140475089644525,*
497,7Networks_LH_Default_PHC_1,-0.00038927785,-0.08645541105699067,0.9311668606404206,0.9523926661852469,ns
498,7Networks_LH_Default_PHC_2,0.0032133053,1.332896196975948,0.18366114106312048,0.2614321345891591,ns
499,7Networks_LH_Default_PHC_3,0.0030205755,0.885309576026584,0.37675754730154587,0.47883471528964944,ns
500,7Networks_RH_Vis_1,-0.0018929214,-0.42759936370967583,0.6692750536055061,0.7475020079230328,ns
501,7Networks_RH_Vis_2,-0.041147117,-8.407277082183445,2.2387319056022815e-15,2.5388695896500598e-14,***
502,7Networks_RH_Vis_3,0.004888677,1.0316573403778884,0.303132577115323,0.39750040607752646,ns
503,7Networks_RH_Vis_4,-0.0030231911,-0.8706334543724015,0.38470820563952013,0.4871397156073433,ns
504,7Networks_RH_Vis_5,-0.016748007,-3.266609842718281,0.0012254887022069927,0.0031435227364993586,**
505,7Networks_RH_Vis_6,-0.022014987,-4.406915997576997,1.5006859872346935e-05,5.358850999398629e-05,***
506,7Networks_RH_Vis_7,0.018605968,3.284935308185012,0.001151312041245193,0.0029853116245352742,**
507,7Networks_RH_Vis_8,-0.012473406,-2.4992351900302974,0.013025264169883784,0.026608777460509565,*
508,7Networks_RH_Vis_9,0.0041874046,0.8377093046663875,0.40291619663545053,0.5034013497915072,ns
509,7Networks_RH_Vis_10,0.0034774547,1.1044922461721236,0.27033814726491917,0.36393258580955473,ns
510,7Networks_RH_Vis_11,-0.018099112,-3.575308538045352,0.000412610639430943,0.0011634267210183964,**
511,7Networks_RH_Vis_12,-0.020902075,-3.7473133232722544,0.0002175125000082183,0.0006506460869811052,***
512,7Networks_RH_Vis_13,0.008864172,2.104529261815092,0.036233234184305366,0.06447016841069507,ns
513,7Networks_RH_Vis_14,-0.006373734,-1.2430501609322875,0.21490047774446067,0.2984889542830194,ns
514,7Networks_RH_Vis_15,0.006514476,1.8401066114676998,0.06682235358913237,0.11135965621403422,ns
515,7Networks_RH_Vis_16,-0.020474536,-3.928722168365689,0.00010789921360334666,0.00033845589191080166,***
516,7Networks_RH_Vis_17,-0.02040687,-3.822724957290579,0.00016304525088006947,0.0004963501442720699,***
517,7Networks_RH_Vis_18,-0.0063567357,-1.2716673486604904,0.20455799645201556,0.2856860445768501,ns
518,7Networks_RH_Vis_19,0.0023043135,0.808318430012327,0.4196009490495872,0.5206610371160061,ns
519,7Networks_RH_Vis_20,-0.01761211,-4.252910263548805,2.8885276669809054e-05,9.741701151386582e-05,***
520,7Networks_RH_Vis_21,0.016970906,3.0744078166789057,0.002319754067145432,0.005672953074156601,**
521,7Networks_RH_Vis_22,-0.0005997126,-0.22680114162962361,0.8207456603034208,0.8714089726678295,ns
522,7Networks_RH_Vis_23,0.0027363678,0.7187544184614396,0.4728981043957259,0.5694642283971868,ns
523,7Networks_RH_Vis_24,-0.0022475182,-0.4486946766514713,0.6540027273129292,0.732823902917419,ns
524,7Networks_RH_Vis_25,-0.010482273,-2.4122210596545575,0.01650584712066572,0.032757758131782735,*
525,7Networks_RH_Vis_26,-0.015013715,-2.824779383517611,0.005075168200158984,0.011485906979307174,*
526,7Networks_RH_Vis_27,-0.014399026,-3.798119717238165,0.0001792125919817467,0.0005407818565063234,***
527,7Networks_RH_Vis_28,-0.013086693,-2.7869962286021286,0.005687763298431356,0.01276037331300252,*
528,7Networks_RH_Vis_29,-0.010538647,-2.5101771417003156,0.012637378518655413,0.02592798137425922,*
529,7Networks_RH_Vis_30,-0.018077979,-3.592718733030332,0.00038714118538796656,0.0010976090750559931,**
530,7Networks_RH_Vis_31,-3.5080724e-05,-0.01073634406879986,0.9914415297131722,0.9952992788560251,ns
531,7Networks_RH_Vis_32,0.005227064,1.709071082181528,0.08855782038351485,0.14103652875893105,ns
532,7Networks_RH_Vis_33,-0.0010003558,-0.3317698612669338,0.7403139270667453,0.8101844885820585,ns
533,7Networks_RH_Vis_34,-0.008274606,-1.6313809856210693,0.10394632003400972,0.16228835442526177,ns
534,7Networks_RH_Vis_35,-0.026370883,-5.4329684838204315,1.2145284491003066e-07,5.997097413739313e-07,***
535,7Networks_RH_Vis_36,-0.01017934,-2.19471114415873,0.029014425094585843,0.05290262667422719,ns
536,7Networks_RH_Vis_37,-0.003480419,-0.7754601940064723,0.4387292961904733,0.5383693622694036,ns
537,7Networks_RH_Vis_38,-0.0112636145,-1.987386250794243,0.047864262183952955,0.08301835054426798,ns
538,7Networks_RH_Vis_39,-0.00803989,-1.4339089098123043,0.152726114619618,0.22388259984012182,ns
539,7Networks_RH_Vis_40,0.0056466246,1.8080572666745693,0.07168209991422135,0.11779606227942108,ns
540,7Networks_RH_Vis_41,0.0014744531,0.4379710171899595,0.661748621574512,0.7398966169717187,ns
541,7Networks_RH_Vis_42,-0.00057035463,-0.16036479828568978,0.8727106007876111,0.9069862437188465,ns
542,7Networks_RH_Vis_43,-0.007153011,-1.7456583360194213,0.08197908625809303,0.13239814869851643,ns
543,7Networks_RH_Vis_44,-0.012686455,-2.36657261636673,0.018641737459173018,0.03643612321565635,*
544,7Networks_RH_Vis_45,-0.014552389,-2.612706785577672,0.009473309421209943,0.020199287856794753,*
545,7Networks_RH_Vis_46,-0.010541922,-2.4538432379729436,0.014749789230672668,0.029556859196221735,*
546,7Networks_RH_Vis_47,0.009385353,2.247903332084387,0.0253690630295645,0.0471090593232177,*
547,7Networks_RH_Vis_48,0.0063535986,1.6750535526492254,0.09505221906405864,0.15091367703709002,ns
548,7Networks_RH_Vis_49,-0.03423589,-5.875239715321301,1.2085549110450454e-08,6.599093482531677e-08,***
549,7Networks_RH_Vis_50,0.009960626,2.133337340860955,0.03377584003503348,0.06115204722132377,ns
550,7Networks_RH_Vis_51,-0.0035539616,-0.7448949144776517,0.45696677184776247,0.5541594695028095,ns
551,7Networks_RH_Vis_52,-0.0054330677,-1.0086841809272942,0.314006413724783,0.4081292430276776,ns
552,7Networks_RH_Vis_53,0.004354231,0.893996211584168,0.37210000582396163,0.4740829703831215,ns
553,7Networks_RH_Vis_54,-0.012303844,-2.5442944480308998,0.011493110025833028,0.023864968906759928,*
554,7Networks_RH_Vis_55,-0.00041858078,-0.10249390216630413,0.9184388106159218,0.9443321502371516,ns
555,7Networks_RH_Vis_56,-0.015108562,-2.7923359006878714,0.00559730231854073,0.01261226199286907,*
556,7Networks_RH_Vis_57,0.015367048,4.218585339432934,3.33404804931929e-05,0.00011207614289568427,***
557,7Networks_RH_Vis_58,-0.013255438,-2.3856165255934814,0.017722762323744843,0.03503810482395532,*
558,7Networks_RH_Vis_59,-0.0076627107,-2.2002491844818577,0.028614846648216934,0.05245208124504419,ns
559,7Networks_RH_Vis_60,0.015157205,3.036930068081247,0.002617755218260988,0.006371517418031461,**
560,7Networks_RH_Vis_61,-0.00076894474,-0.13255482650378092,0.8946416980930817,0.9260483775647546,ns
561,7Networks_RH_Vis_62,0.0048911073,1.0284006154937784,0.30465857760953147,0.3989944823515691,ns
562,7Networks_RH_Vis_63,0.006990435,1.8321280658839136,0.06800591951604225,0.11277721828915256,ns
563,7Networks_RH_Vis_64,0.013235154,2.994937749367921,0.0029931970739938687,0.00713390157127407,**
564,7Networks_RH_Vis_65,0.013011049,3.260364716745101,0.0012517648508853798,0.003197577539885426,**
565,7Networks_RH_Vis_66,0.015017387,2.8640086415526222,0.004503141010695189,0.010327203384527634,*
566,7Networks_RH_Vis_67,0.016413974,3.2487848918141666,0.0013018755561198382,0.0033092009209745644,**
567,7Networks_RH_Vis_68,-0.01001534,-2.6979770797389877,0.007404385924038129,0.016019551936283752,*
568,7Networks_RH_Vis_69,0.010626258,2.1237607281814537,0.03457635324859359,0.06173494213243699,ns
569,7Networks_RH_Vis_70,0.006638573,1.423256477020635,0.15578712631616168,0.22656138620948674,ns
570,7Networks_RH_Vis_71,0.008214237,2.010128013761612,0.04538697158762809,0.07912053155140572,ns
571,7Networks_RH_Vis_72,0.018704286,3.99027494104473,8.45511795468577e-05,0.0002709839046346495,***
572,7Networks_RH_Vis_73,0.0027344103,0.5251066232331865,0.5999291060567084,0.6848748201886317,ns
573,7Networks_RH_Vis_74,0.014491605,2.7229413223228742,0.006881089300105009,0.015045093554466886,*
574,7Networks_RH_Vis_75,-0.0061363676,-1.4368099545100315,0.15190051391174714,0.2233067384001753,ns
575,7Networks_RH_Vis_76,0.016616452,3.1952880560211683,0.0015584671104045009,0.0038942810119550727,**
576,7Networks_RH_Vis_77,0.015676936,2.669728169993596,0.008039609421351616,0.017285160255905974,*
577,7Networks_RH_Vis_78,-0.016463622,-3.8870536781801053,0.00012704678497190688,0.00039137994654032206,***
578,7Networks_RH_Vis_79,0.006328157,1.2183103715690835,0.2241426938992364,0.3088321229693084,ns
579,7Networks_RH_Vis_80,-0.019285304,-3.828424231991844,0.00015950243913524483,0.0004884466385387912,***
580,7Networks_RH_Vis_81,-0.0067178877,-1.422967814582032,0.15587072113249573,0.22656138620948674,ns
581,7Networks_RH_SomMot_1,-0.005327784,-1.2647973170888969,0.20700704686881655,0.2886909086062414,ns
582,7Networks_RH_SomMot_2,-0.049649652,-7.7014443124440355,2.3971996738181246e-13,2.1144530456241922e-12,***
583,7Networks_RH_SomMot_3,-0.007387788,-1.5573764411144244,0.12052289751035905,0.18450863261392328,ns
584,7Networks_RH_SomMot_4,-0.068018734,-10.874816858957692,3.5783000008024944e-23,1.2733812416648877e-21,***
585,7Networks_RH_SomMot_5,-0.031111654,-6.226726473475378,1.7596405303338917e-09,1.0317892200594183e-08,***
586,7Networks_RH_SomMot_6,-0.00083883514,-0.2578789828559317,0.7966917886650463,0.8528899646289707,ns
587,7Networks_RH_SomMot_7,-0.039345358,-6.960850142573374,2.4498807534689334e-11,1.7316965325889994e-10,***
588,7Networks_RH_SomMot_8,-0.0071034045,-2.608469178533285,0.00958849802239918,0.020402742183744237,*
589,7Networks_RH_SomMot_9,-0.025738915,-4.888838473820826,1.720535643867556e-06,7.217856847444381e-06,***
590,7Networks_RH_SomMot_10,0.0045857164,1.0673421246873676,0.2867467091516323,0.3808527720006236,ns
591,7Networks_RH_SomMot_11,-0.004776932,-1.7811641206761393,0.07598134618640785,0.1240708057980584,ns
592,7Networks_RH_SomMot_12,-0.036947913,-5.797347497500328,1.8320682378464115e-08,9.836444631792974e-08,***
593,7Networks_RH_SomMot_13,-0.045343116,-8.442963738749997,1.7564859186965626e-15,2.036734233814441e-14,***
594,7Networks_RH_SomMot_14,-0.05062332,-8.663655305371329,3.8687312449312826e-16,4.990663305961355e-15,***
595,7Networks_RH_SomMot_15,-0.00206924,-0.8043853690636259,0.4218642647914209,0.5226457638232249,ns
596,7Networks_RH_SomMot_16,-0.010892584,-3.781145154419621,0.0001912370629530151,0.0005753838162318122,***
597,7Networks_RH_SomMot_17,-0.00073614775,-0.3183374931985772,0.7504688250434017,0.8178287512616585,ns
598,7Networks_RH_SomMot_18,-0.0050671888,-1.0958940075660581,0.2740770420682153,0.36652354509390545,ns
599,7Networks_RH_SomMot_19,0.0012237254,0.47053580341726026,0.6383425472509197,0.718396410864721,ns
600,7Networks_RH_SomMot_20,-0.009710993,-3.0253999346081435,0.002716280990182229,0.0065648758357565815,**
601,7Networks_RH_SomMot_21,-0.021482028,-8.037175211668849,2.6755876814020136e-14,2.707065183536155e-13,***
602,7Networks_RH_SomMot_22,0.0011257707,0.3882958795382334,0.6980953430966688,0.7721697685699487,ns
603,7Networks_RH_SomMot_23,-0.017438715,-3.4398929848233983,0.0006715874443436521,0.001814340949116882,**
604,7Networks_RH_SomMot_24,0.0011893507,0.29186809315012074,0.7706059455119665,0.8344861865355189,ns
605,7Networks_RH_SomMot_25,-0.0072563626,-2.311094895906154,0.021561936442964266,0.041055200016861845,*
606,7Networks_RH_SomMot_26,0.0023192556,0.7732786917356355,0.4400168428780159,0.5393080544538152,ns
607,7Networks_RH_SomMot_27,0.0058836355,1.6321612248277533,0.10378178179694938,0.1622769679006845,ns
608,7Networks_RH_SomMot_28,-0.016272638,-5.160116472423464,4.7124626794607116e-07,2.1518856129218823e-06,***
609,7Networks_RH_SomMot_29,-0.0044139912,-1.3998159997898023,0.16268737983751413,0.2358053033599924,ns
610,7Networks_RH_SomMot_30,-0.012555765,-3.4970586145763307,0.0005477526452633588,0.0015154979354203386,**
611,7Networks_RH_SomMot_31,-0.0050520236,-1.8048172450732038,0.07218920312432002,0.11844079113560932,ns
612,7Networks_RH_SomMot_32,-0.0028718724,-0.8946994177151232,0.37172454213234485,0.4740829703831215,ns
613,7Networks_RH_SomMot_33,0.00080097973,0.25589004804084287,0.7982256605710704,0.8536465095433623,ns
614,7Networks_RH_SomMot_34,0.003159826,0.8873308587865045,0.3756705744933675,0.4780419640902038,ns
615,7Networks_RH_SomMot_35,-0.0020222785,-0.5210674789693519,0.6027360668274311,0.685803330723163,ns
616,7Networks_RH_SomMot_36,-0.007585121,-2.127271336199273,0.03428102796218821,0.06140009698669263,ns
617,7Networks_RH_SomMot_37,-0.011684319,-3.2750391572649704,0.001190834385218663,0.003080052845979098,**
618,7Networks_RH_SomMot_38,-0.0068277633,-2.083303076132614,0.03814051458786253,0.06774700697878508,ns
619,7Networks_RH_SomMot_39,-0.038877368,-9.663474097552085,3.1646131126271315e-19,6.403687710257255e-18,***
620,7Networks_RH_SomMot_40,-0.008011549,-2.4761553447022044,0.01387832475431029,0.02808319832636906,*
621,7Networks_RH_SomMot_41,-0.016024604,-4.407346091050534,1.4979057302008604e-05,5.358850999398629e-05,***
622,7Networks_RH_SomMot_42,-0.004144169,-1.1328513394076143,0.25825629382669774,0.35068486214362116,ns
623,7Networks_RH_SomMot_43,-0.007983111,-2.459878819332933,0.01450939188814121,0.029131697331832157,*
624,7Networks_RH_SomMot_44,-0.006742378,-2.1266955301701107,0.03432931779197834,0.06140009698669263,ns
625,7Networks_RH_SomMot_45,-0.0051456606,-1.6082590412459057,0.10891759546165873,0.1692815640307708,ns
626,7Networks_RH_SomMot_46,-0.010726166,-3.092672003306019,0.002186146757359191,0.005371674889511155,**
627,7Networks_RH_SomMot_47,-0.008184597,-2.1300540031725577,0.03404848198905513,0.06131266992630445,ns
628,7Networks_RH_SomMot_48,-0.0036282393,-0.9740446043292722,0.3308842217045198,0.427374864579555,ns
629,7Networks_RH_SomMot_49,-0.008553333,-2.213968354791233,0.027645450747609573,0.05094661637773765,ns
630,7Networks_RH_SomMot_50,0.005445198,1.6504662032624124,0.09998096556335787,0.15752726177310736,ns
631,7Networks_RH_SomMot_51,-0.006976531,-2.5881098114199723,0.010159608508001202,0.02135380036712269,*
632,7Networks_RH_SomMot_52,-0.013700121,-3.822795956920645,0.0001630006613731101,0.0004963501442720699,***
633,7Networks_RH_SomMot_53,-0.007314852,-2.2844744922343554,0.023100121883749745,0.04334422869823589,*
634,7Networks_RH_SomMot_54,-0.016375307,-4.37902770983199,1.6919143243316384e-05,5.9498378008578654e-05,***
635,7Networks_RH_SomMot_55,-0.0068166973,-2.0250578851282044,0.043820425033937294,0.07677874131582901,ns
636,7Networks_RH_SomMot_56,-0.009934745,-2.8024518059272276,0.005429495846073097,0.01226091840951299,*
637,7Networks_RH_SomMot_57,-0.013631955,-4.61234700941529,6.090176215712477e-06,2.3192110164632016e-05,***
638,7Networks_RH_SomMot_58,-0.011082473,-2.754400863729757,0.006269307347442666,0.013913817596905012,*
639,7Networks_RH_SomMot_59,-0.033244416,-8.816495173245956,1.339882525607549e-16,1.8941900909958774e-15,***
640,7Networks_RH_SomMot_60,-0.0024379469,-0.8028434680037975,0.42275352588538406,0.5231194708797559,ns
641,7Networks_RH_SomMot_61,-0.003224338,-0.808045572465489,0.41975773534933825,0.5206610371160061,ns
642,7Networks_RH_SomMot_62,-0.015024593,-4.3786013099736065,1.6950119316397408e-05,5.9498378008578654e-05,***
643,7Networks_RH_SomMot_63,-0.005867011,-1.609950681246957,0.10854759212967462,0.16896095788510437,ns
644,7Networks_RH_SomMot_64,-0.013358113,-3.5772236793446046,0.00040973382089818007,0.0011584802826491009,**
645,7Networks_RH_SomMot_65,-0.017552711,-5.1406095957176055,5.181593781897243e-07,2.3556849263955745e-06,***
646,7Networks_RH_SomMot_66,-0.01629537,-4.654314897059817,5.045504784756936e-06,1.942895872339238e-05,***
647,7Networks_RH_SomMot_67,-0.02096897,-6.282777397534231,1.2846243022800764e-09,7.752820350602566e-09,***
648,7Networks_RH_SomMot_68,-0.010116491,-3.266113583657083,0.0012275578127996527,0.0031435227364993586,**
649,7Networks_RH_SomMot_69,-0.018172145,-4.833260399484987,2.22842895304291e-06,9.018583057020717e-06,***
650,7Networks_RH_SomMot_70,0.0024901319,0.6602220217623134,0.5096599851471797,0.6045621892780338,ns
651,7Networks_RH_SomMot_71,-0.006110146,-1.8645757996818761,0.06329841287758838,0.10621782453605075,ns
652,7Networks_RH_SomMot_72,-0.008544168,-3.2259105452286785,0.0014063762853259748,0.0035491700803030974,**
653,7Networks_RH_SomMot_73,-0.017632179,-5.053261173721853,7.898717568774581e-07,3.5135674702480033e-06,***
654,7Networks_RH_SomMot_74,-0.029568557,-8.77220593648773,1.8237197282721083e-16,2.543349675103805e-15,***
655,7Networks_RH_SomMot_75,-0.007958274,-2.3072488914274367,0.021778474187275517,0.041239239194987766,*
656,7Networks_RH_SomMot_76,-0.10195526,-21.85368075046283,3.16035821517888e-62,3.2614896780646043e-59,***
657,7Networks_RH_SomMot_77,-0.030865777,-8.03439800564353,2.7251881332750055e-14,2.730479760718258e-13,***
658,7Networks_RH_SomMot_78,-0.061476827,-13.98518409326594,5.4655311157561116e-34,5.127661919509371e-32,***
659,7Networks_RH_SomMot_79,-0.013404632,-3.900704176573981,0.00012044488330747487,0.00037215305261471273,***
660,7Networks_RH_SomMot_80,-0.01024308,-2.685815431046802,0.007672095157333264,0.016564021343865958,*
661,7Networks_RH_SomMot_81,-0.026317682,-6.234261251068701,1.6869615102479698e-09,1.0063261725872282e-08,***
662,7Networks_RH_SomMot_82,-0.016711725,-5.213988957512536,3.6208158524788277e-07,1.6756421344206953e-06,***
663,7Networks_RH_SomMot_83,-0.00953814,-2.926006058572298,0.003717902136484333,0.008661117392442057,**
664,7Networks_RH_SomMot_84,-3.8428232e-05,-0.011648719916450485,0.990714261570681,0.9952992788560251,ns
665,7Networks_RH_SomMot_85,-0.038681608,-10.506694816066432,5.941406475445377e-22,1.8033916125469498e-20,***
666,7Networks_RH_SomMot_86,-0.032521322,-7.943686928254507,4.955105828964065e-14,4.824216241029165e-13,***
667,7Networks_RH_SomMot_87,-0.03391624,-9.0483944956099,2.6312712764661214e-17,4.1776491650969805e-16,***
668,7Networks_RH_SomMot_88,-0.0039825886,-0.9474109275059275,0.3442551855710315,0.44243007659938294,ns
669,7Networks_RH_SomMot_89,-0.028818551,-8.717787812869984,2.6605410956843565e-16,3.520100526597764e-15,***
670,7Networks_RH_SomMot_90,-0.0012277145,-0.3028737422645954,0.7622134078427125,0.8280044598880836,ns
671,7Networks_RH_SomMot_91,-0.040714853,-10.33538416294819,2.1669420493579612e-21,6.044011337668692e-20,***
672,7Networks_RH_SomMot_92,-0.07734085,-17.235891552756282,9.729966828157902e-46,1.6735542944431591e-43,***
673,7Networks_RH_SomMot_93,-0.0039864583,-1.2280026637533723,0.22048840053836713,0.3046104810650534,ns
674,7Networks_RH_SomMot_94,-0.011129607,-3.108114796936498,0.0020787510087030654,0.005132227370769291,**
675,7Networks_RH_SomMot_95,-0.028088383,-7.83532412848821,1.0067266876654722e-13,9.619832793247846e-13,***
676,7Networks_RH_SomMot_96,-0.039535467,-10.385406990985727,1.4864715720102181e-21,4.3829676066129865e-20,***
677,7Networks_RH_SomMot_97,-0.098545164,-19.174940145502493,9.783929612386212e-53,2.5242538399956426e-50,***
678,7Networks_RH_SomMot_98,-0.04482837,-11.432467335100272,4.73332752574516e-25,2.1238234811169585e-23,***
679,7Networks_RH_SomMot_99,-0.057697166,-13.624788301112433,1.0574049926588758e-32,8.39416886479969e-31,***
680,7Networks_RH_SomMot_100,-0.013597498,-4.0942091640504135,5.563489672751129e-05,0.00018343518665428645,***
681,7Networks_RH_SomMot_101,-0.0021426415,-0.5960270371139681,0.5516438822578797,0.6440005503282036,ns
682,7Networks_RH_SomMot_102,-0.0071944674,-1.8858387526826665,0.06036291521901196,0.10228986618394144,ns
683,7Networks_RH_SomMot_103,-0.038697664,-10.105757085668786,1.210259483083105e-20,3.122469466354411e-19,***
684,7Networks_RH_DorsAttn_Post_1,-0.003334821,-0.8947083062758151,0.37171979776484976,0.4740829703831215,ns
685,7Networks_RH_DorsAttn_Post_2,-0.01599066,-3.721147614781869,0.0002401333620262329,0.000716235923731423,***
686,7Networks_RH_DorsAttn_Post_3,0.011798536,2.774834705963473,0.005898763271218005,0.01317645821622723,*
687,7Networks_RH_DorsAttn_Post_4,-0.0028929766,-0.5160284937140206,0.606246165503598,0.6882794750271871,ns
688,7Networks_RH_DorsAttn_Post_5,0.0036127241,0.8519547199050714,0.3949751856105913,0.4952787260633417,ns
689,7Networks_RH_DorsAttn_Post_6,0.0011291577,0.21689171089991002,0.8284523948389236,0.875986548641157,ns
690,7Networks_RH_DorsAttn_Post_7,-0.028128408,-5.7337775245579135,2.5649948205851785e-08,1.336906391335305e-07,***
691,7Networks_RH_DorsAttn_Post_8,-0.026316363,-4.4855303069721995,1.066746736868502e-05,3.876347297353148e-05,***
692,7Networks_RH_DorsAttn_Post_9,-0.025715945,-4.485877710644009,1.0651278173732957e-05,3.876347297353148e-05,***
693,7Networks_RH_DorsAttn_Post_10,-0.014394544,-3.9030243433217016,0.0001193556110177375,0.00036989486657749277,***
694,7Networks_RH_DorsAttn_Post_11,-0.0028693215,-0.49097489746580153,0.6238329473085827,0.7059162298491857,ns
695,7Networks_RH_DorsAttn_Post_12,0.02092874,4.050265352812195,6.647427158848185e-05,0.00021640835419341726,***
696,7Networks_RH_DorsAttn_Post_13,0.005576003,1.3582387315261524,0.1754931378111529,0.25185170708825666,ns
697,7Networks_RH_DorsAttn_Post_14,-0.011558104,-3.3089045331876954,0.0010605817487051503,0.002777970468689632,**
698,7Networks_RH_DorsAttn_Post_15,-0.0015249833,-0.34697166146298897,0.7288760625127293,0.8005138393806649,ns
699,7Networks_RH_DorsAttn_Post_16,-0.00632255,-1.4211677748823108,0.15639277350110978,0.22700048136869944,ns
700,7Networks_RH_DorsAttn_Post_17,-0.04054521,-9.990697884582964,2.8471153983513105e-20,7.166397783167201e-19,***
701,7Networks_RH_DorsAttn_Post_18,-0.03935929,-9.5770359765021,5.941035417617912e-19,1.11475428199667e-17,***
702,7Networks_RH_DorsAttn_Post_19,-0.028287198,-5.976277456718561,7.003201385051645e-09,3.885647220093171e-08,***
703,7Networks_RH_DorsAttn_Post_20,-0.04199008,-9.558623205395058,6.791698695456458e-19,1.2516130453055474e-17,***
704,7Networks_RH_DorsAttn_Post_21,-0.02227582,-4.821437383731307,2.353788899098737e-06,9.488711499491783e-06,***
705,7Networks_RH_DorsAttn_Post_22,-0.005578903,-1.2716178416591413,0.20457556874253122,0.2856860445768501,ns
706,7Networks_RH_DorsAttn_Post_23,-0.05020151,-13.169225054149651,4.379017857512245e-31,3.0127642859684247e-29,***
707,7Networks_RH_DorsAttn_Post_24,-0.01223944,-2.8611655117640886,0.004542535418202572,0.010394449116596573,*
708,7Networks_RH_DorsAttn_Post_25,-0.024674729,-6.193586206678314,2.1174295106530197e-09,1.2345690706180319e-08,***
709,7Networks_RH_DorsAttn_Post_26,-0.06734585,-15.845239047923425,1.072873570219554e-40,1.5817221778093994e-38,***
710,7Networks_RH_DorsAttn_Post_27,-0.02520792,-5.254770851574491,2.9619248789964743e-07,1.3893719309008545e-06,***
711,7Networks_RH_DorsAttn_Post_28,-0.035338417,-8.879450292941495,8.632245141898191e-17,1.2726395694912762e-15,***
712,7Networks_RH_DorsAttn_Post_29,-0.043600902,-9.647825263393644,3.547561070245206e-19,6.7797833786908384e-18,***
713,7Networks_RH_DorsAttn_Post_30,-0.009263471,-2.775524339011813,0.005886611141549102,0.01317645821622723,*
714,7Networks_RH_DorsAttn_Post_31,-0.024548879,-6.11649371297496,3.2480453376084443e-09,1.8417487848417113e-08,***
715,7Networks_RH_DorsAttn_Post_32,-0.024404299,-5.316163207122445,2.1841738525054918e-07,1.03874074460169e-06,***
716,7Networks_RH_DorsAttn_Post_33,0.022595063,4.693829994200929,4.221133393630836e-06,1.6438527027271783e-05,***
717,7Networks_RH_DorsAttn_Post_34,-0.0010811933,-0.2652300656100136,0.7910295065935177,0.8485888262001146,ns
718,7Networks_RH_DorsAttn_Post_35,-0.0041199243,-1.0518321580227503,0.29379327157211427,0.38789194230163165,ns
719,7Networks_RH_DorsAttn_Post_36,-0.024822794,-6.525935097783458,3.2067478501268187e-10,2.1078750199559726e-09,***
720,7Networks_RH_DorsAttn_Post_37,-0.0070056715,-1.5762481212173471,0.11610998378666632,0.17884403472811886,ns
721,7Networks_RH_DorsAttn_Post_38,0.019899357,4.603773013198651,6.3278353452945985e-06,2.3920608338256503e-05,***
722,7Networks_RH_DorsAttn_Post_39,-0.021191288,-5.322614308499803,2.1150429035445862e-07,1.0105204983601912e-06,***
723,7Networks_RH_DorsAttn_Post_40,-0.0069341497,-1.5997132811384396,0.11080211900901461,0.17195155912376403,ns
724,7Networks_RH_DorsAttn_Post_41,0.013474057,2.4735804273108704,0.013976507139276614,0.028226527138421654,*
725,7Networks_RH_DorsAttn_Post_42,-0.009200214,-2.1281157560335298,0.03421031645974121,0.06140008101991813,ns
726,7Networks_RH_DorsAttn_Post_43,0.0041426816,1.0243659368067324,0.30655620173399817,0.3999570166744451,ns
