roi_idx,label,beta,t,p,p_fdr,sig
454,7Networks_LH_Default_PFC_40,-0.11364324949492036,-9.061489155847676,2.398621217532024e-17,3.608421423459255e-17,***
455,7Networks_LH_Default_PFC_41,0.016744689575324392,1.502738195012632,0.13404573488058613,0.14015724254991377,ns
456,7Networks_LH_Default_PFC_42,-0.3003364362280353,-21.00737872109053,2.946945156056427e-59,1.3222814787174924e-58,***
457,7Networks_LH_Default_PFC_43,-0.07693208295384014,-6.540665530660877,2.9447075438747676e-10,3.851632680961673e-10,***
458,7Networks_LH_Default_PFC_44,0.0042423644318632155,0.4008331471011773,0.6888519729427071,0.6955922075116181,ns
459,7Networks_LH_Default_PFC_45,0.0647815293440744,6.039939259303155,4.9486777484951666e-09,6.336272253656342e-09,***
460,7Networks_LH_Default_PFC_46,-0.08467109254098334,-6.81997950105284,5.704954009313611e-11,7.587000692798513e-11,***
461,7Networks_LH_Default_PFC_47,-0.14560474157605113,-12.451361966234439,1.458788258216788e-28,2.7982704135310875e-28,***
462,7Networks_LH_Default_PFC_48,0.05349602900634095,5.027719746594632,8.925671204746249e-07,1.086237344728553e-06,***
463,7Networks_LH_Default_PFC_49,-0.312834350204806,-22.224301836358695,1.6173573471768096e-63,8.603674135497255e-63,***
464,7Networks_LH_Default_PFC_50,-0.14009007720809385,-12.668509983571543,2.5387805991242363e-29,4.9810296165327223e-29,***
465,7Networks_LH_Default_pCunPCC_1,0.05296107608125082,5.1754450261272416,4.372979088628745e-07,5.359755842594851e-07,***
466,7Networks_LH_Default_pCunPCC_2,0.10203810622098938,7.757186614532982,1.6722664741359317e-13,2.3544051859594564e-13,***
467,7Networks_LH_Default_pCunPCC_3,0.06511654439891432,6.088444388799246,3.791539866947691e-09,4.8728133781942924e-09,***
468,7Networks_LH_Default_pCunPCC_4,0.02993059789133231,2.0244442326268577,0.043883897193121725,0.047126099795319065,*
469,7Networks_LH_Default_pCunPCC_5,-0.020277733647289166,-1.5247759210282805,0.12845588936619173,0.13458525667605062,ns
470,7Networks_LH_Default_pCunPCC_6,0.10760217668474836,11.889928082851478,1.2887499873775072e-26,2.3792307459277058e-26,***
471,7Networks_LH_Default_pCunPCC_7,0.16760506578652462,11.080701521056017,7.313856433777364e-24,1.2558901563491246e-23,***
472,7Networks_LH_Default_pCunPCC_8,-0.0302021449340211,-2.6048331810464513,0.009688332540499063,0.010591482184104908,*
473,7Networks_LH_Default_pCunPCC_9,0.15264497710178104,10.557072345589399,4.0541933333601664e-22,6.599254763450618e-22,***
474,7Networks_LH_Default_pCunPCC_10,-0.03948749711742119,-2.8340543873443553,0.004934259161156764,0.005451986567787773,**
475,7Networks_LH_Default_pCunPCC_11,-0.013688033141157041,-1.2673795482861019,0.2060840272488637,0.21225420770541653,ns
476,7Networks_LH_Default_pCunPCC_12,-0.06578432776606598,-5.509870466681499,8.209901260169203e-08,1.0146848024544453e-07,***
477,7Networks_LH_Default_pCunPCC_13,-0.03406896613398166,-2.57920031455438,0.010418973297049076,0.01137818036249169,*
478,7Networks_LH_Default_pCunPCC_14,-0.029019952199160537,-2.666617121469642,0.00811248371979468,0.008897006587490023,**
479,7Networks_LH_Default_pCunPCC_15,-0.1416714403169325,-9.638879556006597,3.7867964289467854e-19,5.876652503267793e-19,***
480,7Networks_LH_Default_pCunPCC_16,-0.05499151233509465,-5.205442445150958,3.775913713372089e-07,4.6445088822407574e-07,***
481,7Networks_LH_Default_pCunPCC_17,-0.060653203397447564,-5.928837030384249,9.055787899524474e-09,1.1495169879839186e-08,***
482,7Networks_LH_Default_pCunPCC_18,-0.21681684841783552,-14.216489867300838,8.109058215032392e-35,1.7767617999816197e-34,***
483,7Networks_LH_Default_pCunPCC_19,-0.11084977796607844,-10.674248463632647,1.661814151859999e-22,2.7439875275512305e-22,***
484,7Networks_LH_Default_pCunPCC_20,-0.15748690971961582,-13.53178544636558,2.266044122557966e-32,4.6771150689596417e-32,***
485,7Networks_LH_Default_pCunPCC_21,-0.1318653799224754,-12.436049225193246,1.6497163519958882e-28,3.1586405848975075e-28,***
486,7Networks_LH_Default_pCunPCC_22,-0.1097465422005686,-10.910576312196905,2.7181101030080226e-23,4.576002653024926e-23,***
487,7Networks_LH_Default_pCunPCC_23,-0.05672536011558295,-5.0129115462796,9.57906793242037e-07,1.1643814023860803e-06,***
488,7Networks_LH_Default_pCunPCC_24,-0.23661748648147404,-15.8981039932857,6.901774371794847e-41,1.7630275127951197e-40,***
489,7Networks_LH_Default_pCunPCC_25,-0.06007835498974498,-5.655173836905278,3.873937015505556e-08,4.834223700123016e-08,***
490,7Networks_LH_Default_pCunPCC_26,-0.10595875691004741,-7.614081440458111,4.201646146485709e-13,5.867522088191138e-13,***
491,7Networks_LH_Default_pCunPCC_27,-0.1565896778581811,-11.207146507552089,2.74342388206944e-24,4.76635260319135e-24,***
492,7Networks_LH_Default_pCunPCC_28,-0.1197281525990918,-8.03292629061478,2.7518401909995555e-14,3.9443042737660294e-14,***
493,7Networks_LH_Default_pCunPCC_29,0.1790693478250693,10.577849610971695,3.4622023373145425e-22,5.662429179252944e-22,***
494,7Networks_LH_Default_pCunPCC_30,-0.0824883023313656,-6.132309929991515,2.9760225946349188e-09,3.839069147079045e-09,***
495,7Networks_LH_Default_pCunPCC_31,0.15018533143524115,10.979796159865627,1.594777106946194e-23,2.706924299948145e-23,***
496,7Networks_LH_Default_pCunPCC_32,0.22342624368725877,13.415278869223057,5.879356895082563e-32,1.2086646047261365e-31,***
497,7Networks_LH_Default_PHC_1,0.18691904861908706,12.802984710813211,8.564216092832713e-30,1.6899179747233957e-29,***
498,7Networks_LH_Default_PHC_2,0.10608462025455177,13.09991668042176,7.698155171766459e-31,1.5486347246126678e-30,***
499,7Networks_LH_Default_PHC_3,0.1751515494661702,13.3115348194495,1.3722238806978412e-31,2.8042278116439053e-31,***
500,7Networks_RH_Vis_1,0.44617773869051236,31.275635019193984,7.036888067285746e-93,2.7931032636303426e-91,***
501,7Networks_RH_Vis_2,0.5687388992019985,37.05275073689171,2.427952380107989e-109,3.132058570339306e-107,***
502,7Networks_RH_Vis_3,0.3268276883436751,21.799801602970245,4.874205319121151e-62,2.4418348977344795e-61,***
503,7Networks_RH_Vis_4,0.35949229623451406,27.05857940765273,9.6378764194941e-80,1.441491081872161e-78,***
504,7Networks_RH_Vis_5,0.3548181914042878,25.36836302183557,3.3113676855596314e-74,3.285895626439942e-73,***
505,7Networks_RH_Vis_6,0.4832034257136187,31.977183394238875,5.6952334940224464e-95,2.9565267433577116e-93,***
506,7Networks_RH_Vis_7,0.4674227013787542,25.11423918394822,2.3198592466865274e-73,2.1186679137880498e-72,***
507,7Networks_RH_Vis_8,0.6223767703161334,33.76802907776024,3.419804503384867e-100,2.941031872910986e-98,***
508,7Networks_RH_Vis_9,0.5324161433201424,28.978848010637243,7.620303623069378e-86,2.0695140365809466e-84,***
509,7Networks_RH_Vis_10,0.13828577262162176,12.351231976194674,3.2580737796940435e-28,6.180757611478406e-28,***
510,7Networks_RH_Vis_11,0.31562673912524647,22.61538046696352,7.132906609997247e-65,4.230551506619057e-64,***
511,7Networks_RH_Vis_12,0.5680980930130871,33.344866157390115,5.657233640995468e-99,3.892176745004882e-97,***
512,7Networks_RH_Vis_13,0.44455381594701954,27.01118399660302,1.3712796446522298e-79,1.9655008240015294e-78,***
513,7Networks_RH_Vis_14,0.4730708573460934,26.3924313065421,1.4046814939297883e-77,1.6473082974267517e-76,***
514,7Networks_RH_Vis_15,0.40937412559479053,29.59996868233622,8.939433461997256e-88,2.713380980229755e-86,***
515,7Networks_RH_Vis_16,0.15020415381284538,11.56126488700413,1.72423095690421e-25,3.110850257911092e-25,***
516,7Networks_RH_Vis_17,0.28335734453000405,20.148106114963984,3.2593570203757006e-56,1.2838383377968409e-55,***
517,7Networks_RH_Vis_18,0.4330414371643611,28.03293515402272,7.288937938552097e-83,1.53513958216036e-81,***
518,7Networks_RH_Vis_19,0.20371086019891818,18.495874641245763,2.7082745838922488e-50,9.015933453473552e-50,***
519,7Networks_RH_Vis_20,0.06735985471728692,6.135169459618606,2.929280802499658e-09,3.783501612239858e-09,***
520,7Networks_RH_Vis_21,0.284919822762402,17.938026162059067,2.795687357998417e-48,8.664112172535633e-48,***
521,7Networks_RH_Vis_22,0.26282051698825204,24.795463330469335,2.696290682791148e-72,2.3382957854121556e-71,***
522,7Networks_RH_Vis_23,0.30155788664794875,24.22196357196668,2.293442787962971e-70,1.7795736520133728e-69,***
523,7Networks_RH_Vis_24,0.4199876436824839,25.886034322126548,6.430742920369196e-76,6.841780096722691e-75,***
524,7Networks_RH_Vis_25,0.11405364406218232,9.291210004583096,4.675349369257844e-18,7.126972746047408e-18,***
525,7Networks_RH_Vis_26,0.3963404944929689,25.568452734325344,7.189629970089256e-75,7.274213852090307e-74,***
526,7Networks_RH_Vis_27,0.03295154570422426,3.6852079092687937,0.00027484021683790147,0.00031375564577070165,***
527,7Networks_RH_Vis_28,0.2734639870550586,19.36066556267053,2.111833521176668e-53,7.5937707102938035e-53,***
528,7Networks_RH_Vis_29,0.11336423523275665,9.836177252508334,8.918958361142495e-20,1.4052465692670312e-19,***
529,7Networks_RH_Vis_30,0.23438781209851223,17.427853240877436,1.96177331214973e-46,5.735269286511392e-46,***
530,7Networks_RH_Vis_31,0.22802734339273353,19.82359155495247,4.671071387201962e-55,1.7787991408090125e-54,***
531,7Networks_RH_Vis_32,0.22920517842386856,20.216792717781942,1.8571524686472742e-56,7.486645889234324e-56,***
532,7Networks_RH_Vis_33,0.22547700697975065,20.30072563515817,9.344617540539747e-57,3.826843373744849e-56,***
533,7Networks_RH_Vis_34,0.31820496170214035,18.379106439683706,7.140282791883842e-50,2.3392926480076587e-49,***
534,7Networks_RH_Vis_35,0.4737411039526664,30.60913075198414,7.232226966195516e-91,2.4878860763712577e-89,***
535,7Networks_RH_Vis_36,0.35521299434971026,23.091993423348633,1.6247638564563126e-66,1.0100941565439244e-65,***
536,7Networks_RH_Vis_37,0.08311873523351179,8.626725202539445,4.990878834660917e-16,7.379064408839637e-16,***
537,7Networks_RH_Vis_38,0.43794658022173993,27.85091627654428,2.7658666906411574e-82,5.596812597532696e-81,***
538,7Networks_RH_Vis_39,0.3813052913955784,21.247323746849332,4.211515085042563e-60,1.9666441483094683e-59,***
539,7Networks_RH_Vis_40,0.19899687397214197,19.311337476734142,3.1725876325668867e-53,1.1368439016698011e-52,***
540,7Networks_RH_Vis_41,0.23679464681445725,19.293930770308403,3.662708932938938e-53,1.307929279859164e-52,***
541,7Networks_RH_Vis_42,0.15587412708808543,12.176693262384632,1.3163413258115852e-27,2.4654523561480146e-27,***
542,7Networks_RH_Vis_43,0.14299331836348267,14.092786981400788,2.2511399247271118e-34,4.8399508381632905e-34,***
543,7Networks_RH_Vis_44,0.5171494536280654,28.563190059849276,1.5337206679484491e-84,3.768570784101903e-83,***
544,7Networks_RH_Vis_45,0.3737470589816984,25.94937845946908,3.9790628751629495e-76,4.2774925908001707e-75,***
545,7Networks_RH_Vis_46,0.19091992611866954,14.869909003371234,3.6151686351812503e-37,8.537423413059612e-37,***
546,7Networks_RH_Vis_47,0.3845775417736173,27.13315429900941,5.536818985797366e-80,8.657571505064972e-79,***
547,7Networks_RH_Vis_48,0.30313121904659707,20.9129439424813,6.346483585195455e-59,2.8109747038290598e-58,***
548,7Networks_RH_Vis_49,0.4840874248893371,24.685395251575574,6.306958556689353e-72,5.335066582379846e-71,***
549,7Networks_RH_Vis_50,0.43574823871222595,27.98578891506071,1.0292142947367576e-82,2.1242983043366676e-81,***
550,7Networks_RH_Vis_51,0.45288441005993524,27.04049884684079,1.1025267860105953e-79,1.6228477344738189e-78,***
551,7Networks_RH_Vis_52,0.4891393231008011,26.387513389207797,1.457604611786673e-77,1.690166246476232e-76,***
552,7Networks_RH_Vis_53,0.372165382827175,24.501351049462603,2.620004865223953e-71,2.112378922586812e-70,***
553,7Networks_RH_Vis_54,0.3705502204071589,23.11904230414843,1.3118884942055812e-66,8.255298329391218e-66,***
554,7Networks_RH_Vis_55,0.3976813966514628,27.369093254662243,9.630684914948996e-81,1.6293224315126825e-79,***
555,7Networks_RH_Vis_56,0.4739518205226728,25.02754691288583,4.5149500712626466e-73,4.0872179592482904e-72,***
556,7Networks_RH_Vis_57,0.3171135717519385,24.066068855374684,7.725595599971798e-70,5.694867613693498e-69,***
557,7Networks_RH_Vis_58,0.4786713658357585,27.588250717984394,1.9089326108419102e-81,3.517890097122949e-80,***
558,7Networks_RH_Vis_59,0.0388739348408626,3.237547122588491,0.0013522801057635292,0.0015152584898457785,**
559,7Networks_RH_Vis_60,0.5105569632199112,27.4751844876363,4.396252904751937e-81,7.561554996173331e-80,***
560,7Networks_RH_Vis_61,0.4496026574781754,23.409334710831175,1.3278847514496137e-67,8.898552360363645e-67,***
561,7Networks_RH_Vis_62,0.46932901309035185,26.44834611669607,9.226817267843286e-78,1.1072180721411944e-76,***
562,7Networks_RH_Vis_63,0.21629276416805895,18.62617891420983,9.187817316998208e-51,3.108795892177754e-50,***
563,7Networks_RH_Vis_64,0.2978339284454437,19.377597432908185,1.8365592596055164e-53,6.62702502067445e-53,***
564,7Networks_RH_Vis_65,0.30523431696335607,23.779580640645673,7.250856474908656e-69,5.022069719534049e-68,***
565,7Networks_RH_Vis_66,0.4445386805190623,23.97605173628398,1.5597165805829222e-69,1.1100879387321212e-68,***
566,7Networks_RH_Vis_67,0.40311461059980286,22.541334712706853,1.286431508327013e-64,7.500549811262585e-64,***
567,7Networks_RH_Vis_68,0.12955118844763455,9.74426668057353,1.7522265240170207e-19,2.73570011011432e-19,***
568,7Networks_RH_Vis_69,0.4086296112512234,22.54505030579225,1.248902816958551e-64,7.32311197216605e-64,***
569,7Networks_RH_Vis_70,0.20403960933828214,15.575892851468613,1.0144455896279984e-39,2.5534337768197424e-39,***
570,7Networks_RH_Vis_71,0.32732476724703513,24.56722667793582,1.5729941110690799e-71,1.288357081447056e-70,***
571,7Networks_RH_Vis_72,0.3278819126805531,20.17083302211023,2.7057369664952773e-56,1.0739694420858177e-55,***
572,7Networks_RH_Vis_73,0.38995648766895546,20.850412303588076,1.0551921278015481e-58,4.633865003792331e-58,***
573,7Networks_RH_Vis_74,0.3696143486272554,21.517404405158764,4.744260778573552e-61,2.2878865063027594e-60,***
574,7Networks_RH_Vis_75,0.160409880689823,11.508148665002745,2.6161606776297134e-25,4.6791643315664895e-25,***
575,7Networks_RH_Vis_76,0.42737323947804956,24.291136023710663,1.3392045404745526e-70,1.0470144589164684e-69,***
576,7Networks_RH_Vis_77,0.4626474217381423,24.928112143484917,9.701353303624877e-73,8.557091119094764e-72,***
577,7Networks_RH_Vis_78,0.29582686321787416,21.50230006731659,5.3594655752295045e-61,2.572543476110162e-60,***
578,7Networks_RH_Vis_79,0.2865293504869654,17.943253314255198,2.676657136006037e-48,8.320211338428404e-48,***
579,7Networks_RH_Vis_80,0.2007207487280677,12.998198452399041,1.7597089353261838e-30,3.5262516917604304e-30,***
580,7Networks_RH_Vis_81,0.21402588542450854,14.20235359294191,9.113253043891952e-35,1.992558716376376e-34,***
581,7Networks_RH_SomMot_1,-0.2440435888019051,-17.235965220644403,9.723987673102594e-46,2.7798214068260047e-45,***
582,7Networks_RH_SomMot_2,-0.773775582050581,-38.89788218255313,3.0082424785727873e-114,4.435008911267309e-112,***
583,7Networks_RH_SomMot_3,-0.5283171473608215,-25.18417042029584,1.3566502410724669e-73,1.272784589806169e-72,***
584,7Networks_RH_SomMot_4,-0.49336714512306284,-29.75485512736506,2.972661048883022e-88,9.586831882647745e-87,***
585,7Networks_RH_SomMot_5,-0.7386115221448053,-39.51787929322936,7.334982968003806e-116,1.892425605744982e-113,***
586,7Networks_RH_SomMot_6,-0.08695816953649375,-6.696356686633682,1.186411690392282e-10,1.5656993151979988e-10,***
587,7Networks_RH_SomMot_7,-0.8611751820066295,-43.004249297838776,1.3061126211633177e-124,1.3479082250405438e-121,***
588,7Networks_RH_SomMot_8,0.1859792907184158,19.85350376919956,3.653347090012095e-55,1.396390443293512e-54,***
589,7Networks_RH_SomMot_9,-0.519871647035505,-24.097135631619526,6.063524560019487e-70,4.5675601065256276e-69,***
590,7Networks_RH_SomMot_10,-0.5998011668031423,-33.53395600690449,1.6103494648961318e-99,1.1870576055520058e-97,***
591,7Networks_RH_SomMot_11,0.013139711701531097,1.374148771852924,0.1705063332299472,0.17649201192909278,ns
592,7Networks_RH_SomMot_12,-0.8302746246746429,-39.02509154713124,1.3993618346945303e-114,2.406902355674592e-112,***
593,7Networks_RH_SomMot_13,-0.3604022475277509,-22.53053811354495,1.4020145055966146e-64,8.128533538065765e-64,***
594,7Networks_RH_SomMot_14,-0.777736724454612,-39.276772868977034,3.0940414393081643e-115,6.386101530732052e-113,***
595,7Networks_RH_SomMot_15,0.12675387594572257,13.591156229065284,1.3931516759007336e-32,2.892821991005145e-32,***
596,7Networks_RH_SomMot_16,-0.18728261171227897,-16.789061851379792,4.0555017813351045e-44,1.1131058080685713e-43,***
597,7Networks_RH_SomMot_17,0.09872917561208246,11.448900871209863,4.161995679354236e-25,7.392735871073273e-25,***
598,7Networks_RH_SomMot_18,-0.40622880799456434,-22.37911962563567,4.6919672638052084e-64,2.617356873647013e-63,***
599,7Networks_RH_SomMot_19,0.2085756514343969,18.820653858594483,1.833380882198843e-51,6.327923312472261e-51,***
600,7Networks_RH_SomMot_20,-0.2614349301770772,-19.548608839059067,4.4860480991512575e-54,1.6593554259226158e-53,***
601,7Networks_RH_SomMot_21,0.0945287892431305,10.663515442686263,1.8035651470280398e-22,2.9732895075606027e-22,***
602,7Networks_RH_SomMot_22,0.15669389498913128,14.522291343854661,6.46282157830225e-36,1.4626385677210354e-35,***
603,7Networks_RH_SomMot_23,-0.19675509896833654,-12.043783222026667,3.797215747283033e-27,7.048069516539731e-27,***
604,7Networks_RH_SomMot_24,-0.06219516142155861,-4.21015051085619,3.453177646504109e-05,4.026756306431911e-05,***
605,7Networks_RH_SomMot_25,0.10802373890583893,9.37356633821294,2.5884280896815047e-18,3.963290487464856e-18,***
606,7Networks_RH_SomMot_26,0.15213985521409093,13.885678698618408,1.2400661364415095e-33,2.6224349442779462e-33,***
607,7Networks_RH_SomMot_27,-0.4561004911370515,-32.33355873995757,5.045967297116557e-96,2.8930212503468264e-94,***
608,7Networks_RH_SomMot_28,0.07338888097596982,6.651634675927209,1.5427450701299994e-10,2.0281693151263177e-10,***
609,7Networks_RH_SomMot_29,-0.04637497122073617,-4.341472657501884,1.9866011847905458e-05,2.327096961071332e-05,***
610,7Networks_RH_SomMot_30,0.10744814899030507,8.166346275096615,1.1339441634389162e-14,1.641276825622667e-14,***
611,7Networks_RH_SomMot_31,-0.060476063030612946,-6.060267750132153,4.426813795260926e-09,5.682178901379696e-09,***
612,7Networks_RH_SomMot_32,-0.024049059727254424,-2.091828209924966,0.03736441364217755,0.04025060008217874,*
613,7Networks_RH_SomMot_33,-0.10249783472134442,-8.620907314818027,5.194913377086765e-16,7.66974335501222e-16,***
614,7Networks_RH_SomMot_34,0.1314532176934011,12.101545964515333,2.3971211980934934e-27,4.464431596483126e-27,***
615,7Networks_RH_SomMot_35,0.007024536241110581,0.5702257645472661,0.5689868020215865,0.5773789377446187,ns
616,7Networks_RH_SomMot_36,0.13372700842261934,11.545398623649803,1.9530422584848062e-25,3.5113930500981186e-25,***
617,7Networks_RH_SomMot_37,0.057594535913968764,6.8991189739613095,3.5533150972276986e-11,4.756188301347581e-11,***
618,7Networks_RH_SomMot_38,0.26312937879723236,21.62931701342727,1.9236287281541345e-61,9.453261178357461e-61,***
619,7Networks_RH_SomMot_39,0.10879518722241682,10.994512377397946,1.4236298754494228e-23,2.4204053236635984e-23,***
620,7Networks_RH_SomMot_40,0.02730560383673136,2.7439334043756247,0.00646717079343846,0.007107689306526615,**
621,7Networks_RH_SomMot_41,0.1328075719303271,12.650351485181321,2.9393818007875746e-29,5.745155337902986e-29,***
622,7Networks_RH_SomMot_42,0.25846913101951124,21.56873051139844,3.135451438254761e-61,1.5263140963579782e-60,***
623,7Networks_RH_SomMot_43,0.28611976629849845,21.780629763984518,5.687083595297631e-62,2.835299647510703e-61,***
624,7Networks_RH_SomMot_44,0.1613509995240972,16.153282174244314,8.201003453919998e-42,2.153545945151511e-41,***
625,7Networks_RH_SomMot_45,0.10251207440010003,11.124069174883417,5.2274277502966925e-24,9.021246552351482e-24,***
626,7Networks_RH_SomMot_46,0.17727307274920603,16.584304225743303,2.2421371956310174e-43,6.0891725944505524e-43,***
627,7Networks_RH_SomMot_47,-0.1479865999432114,-11.826861135695825,2.12373448514356e-26,3.9137392654788465e-26,***
628,7Networks_RH_SomMot_48,0.23909843367986164,23.56788601964216,3.8157406834640235e-68,2.5906870956150475e-67,***
629,7Networks_RH_SomMot_49,0.39213929997341257,28.15153832200319,3.063743056366082e-83,6.727197519510205e-82,***
630,7Networks_RH_SomMot_50,0.061730326557751555,8.09867324942203,1.7797268809754325e-14,2.5687806170162885e-14,***
631,7Networks_RH_SomMot_51,0.17782197696167928,21.0464986402746,2.145166285410591e-59,9.752474037637576e-59,***
632,7Networks_RH_SomMot_52,0.2748715490830692,24.941210825065188,8.77090727330279e-73,7.803083022455585e-72,***
633,7Networks_RH_SomMot_53,0.0662016535858477,7.9333891048466425,5.301740841013069e-14,7.536358881440064e-14,***
634,7Networks_RH_SomMot_54,0.0832204947706844,10.031926861530902,2.0965026960824018e-20,3.333730019040121e-20,***
635,7Networks_RH_SomMot_55,0.24677509382466456,20.4596986604035,2.5484420753217974e-57,1.0823013258156768e-56,***
636,7Networks_RH_SomMot_56,0.0717230596910424,7.427263462050693,1.3763704114488866e-12,1.8989495516246674e-12,***
637,7Networks_RH_SomMot_57,0.14308378608706368,15.34983359626541,6.673610841098002e-39,1.655568843272389e-38,***
638,7Networks_RH_SomMot_58,0.18972058280719412,19.393915507574356,1.605302318861747e-53,5.853964639806795e-53,***
639,7Networks_RH_SomMot_59,0.25437125020342255,21.756029446852736,6.932108951696087e-62,3.43939251834152e-61,***
640,7Networks_RH_SomMot_60,0.25873260277458454,23.97740869313589,1.5432747992545662e-69,1.1100879387321212e-68,***
641,7Networks_RH_SomMot_61,0.036483030919260244,4.4259144707604365,1.3824725922143443e-05,1.6231077533165e-05,***
642,7Networks_RH_SomMot_62,0.14765614604727828,14.256852304569808,5.809793396788427e-35,1.2784022996771125e-34,***
643,7Networks_RH_SomMot_63,0.05805880388085415,6.621874992038336,1.8361294676442661e-10,2.4107959422504867e-10,***
644,7Networks_RH_SomMot_64,0.15894751821463318,14.697764784178387,1.5090498472996712e-36,3.5154389219260966e-36,***
645,7Networks_RH_SomMot_65,0.13408261148270967,15.296093687169346,1.0440701842408052e-38,2.553271161460926e-38,***
646,7Networks_RH_SomMot_66,0.17238541006374378,16.192124347957147,5.929505540924122e-42,1.5610330913861464e-41,***
647,7Networks_RH_SomMot_67,0.23456944527249116,21.321198687862434,2.3161272383243272e-60,1.0914353013473543e-59,***
648,7Networks_RH_SomMot_68,0.16994836911535116,15.62222308710227,6.893877658804037e-40,1.739482088969625e-39,***
649,7Networks_RH_SomMot_69,0.13692411747836733,14.576980414719602,4.108050734962231e-36,9.338124137623397e-36,***
650,7Networks_RH_SomMot_70,0.08718303574434087,10.973821917902493,1.669967570348499e-23,2.82989578423588e-23,***
651,7Networks_RH_SomMot_71,0.04756079918067707,4.670154568723027,4.697964206019758e-06,5.604970012268658e-06,***
652,7Networks_RH_SomMot_72,0.1707780848191139,17.037513356108487,5.0951550574546895e-45,1.428858700894902e-44,***
653,7Networks_RH_SomMot_73,0.04471887621958838,4.8038543002204595,2.5528940700627995e-06,3.0706138465091014e-06,***
654,7Networks_RH_SomMot_74,0.14793635102370728,14.37615489803607,2.1666767995028347e-35,4.82939623560891e-35,***
655,7Networks_RH_SomMot_75,0.09589157398022038,10.289082050708544,3.069463765316527e-21,4.957256034126222e-21,***
656,7Networks_RH_SomMot_76,0.07633266834259408,6.915875696288298,3.212869174780446e-11,4.306079205679767e-11,***
657,7Networks_RH_SomMot_77,0.15367155099944324,13.293833414546883,1.5855223577427767e-31,3.2273354500799716e-31,***
658,7Networks_RH_SomMot_78,0.09951164279709673,8.092808960576164,1.8504282225858115e-14,2.6596684202069045e-14,***
659,7Networks_RH_SomMot_79,0.15767691816223048,17.73909595038024,1.4653034934767846e-47,4.395910480430354e-47,***
660,7Networks_RH_SomMot_80,0.17204640143302552,17.49258052504174,1.1434928169140082e-46,3.3620643505847762e-46,***
661,7Networks_RH_SomMot_81,0.1034986566188596,10.112951013499574,1.1470607380767317e-20,1.8381470212658186e-20,***
662,7Networks_RH_SomMot_82,0.0954927120030241,11.20982397043202,2.6869309936301585e-24,4.6760755234845256e-24,***
663,7Networks_RH_SomMot_83,0.14715710259658674,14.728579302892612,1.1686291802400411e-36,2.7285640588410012e-36,***
664,7Networks_RH_SomMot_84,0.11270133989234553,12.29551028707141,5.0912235433090275e-28,9.640628801275075e-28,***
665,7Networks_RH_SomMot_85,0.09003879793641091,8.093203699700922,1.8455831663292687e-14,2.656404222666395e-14,***
666,7Networks_RH_SomMot_86,0.12257815098339607,11.297171788576806,1.3615544331051274e-24,2.3896669642253256e-24,***
667,7Networks_RH_SomMot_87,0.08259795980412087,9.131302059342026,1.462548035850337e-17,2.2098822445059265e-17,***
668,7Networks_RH_SomMot_88,0.16621403938273244,18.230099052146073,2.4625519211364346e-49,7.892402430474536e-49,***
669,7Networks_RH_SomMot_89,0.04862096712753662,5.987665065127544,6.582719291589253e-09,8.376530590530344e-09,***
670,7Networks_RH_SomMot_90,0.18353690352010824,20.19890180549808,2.1501118923396767e-56,8.600447569358707e-56,***
671,7Networks_RH_SomMot_91,0.14441617568398618,16.1000586412565,1.278946406559547e-41,3.341449852074563e-41,***
672,7Networks_RH_SomMot_92,0.08611729031280409,8.810614363028801,1.395937561345229e-16,2.0787987926526354e-16,***
673,7Networks_RH_SomMot_93,0.05972263272964634,6.599878204428455,2.0875653958557779e-10,2.737442806255607e-10,***
674,7Networks_RH_SomMot_94,0.06706834737997984,6.803933467947273,6.276939312277426e-11,8.336938700476581e-11,***
675,7Networks_RH_SomMot_95,0.07634026303046824,7.320452977862962,2.6897217611144492e-12,3.7059984745929396e-12,***
676,7Networks_RH_SomMot_96,0.012310782761719206,1.5064471727720752,0.13309193927858806,0.139301096689151,ns
677,7Networks_RH_SomMot_97,0.10474984162206323,10.052384981186306,1.8007506846316415e-20,2.867862201450392e-20,***
678,7Networks_RH_SomMot_98,0.09373093385945631,9.29674322465872,4.493633897985523e-18,6.860103820593283e-18,***
679,7Networks_RH_SomMot_99,0.12264770949370729,12.186132886019776,1.2207734865851988e-27,2.2947873190454014e-27,***
680,7Networks_RH_SomMot_100,0.12585638155006285,12.699416326543506,1.9782000288748256e-29,3.888576056759657e-29,***
681,7Networks_RH_SomMot_101,0.1092075749972687,12.65411574050898,2.8514597639555233e-29,5.58388325692998e-29,***
682,7Networks_RH_SomMot_102,0.10860334522285794,12.16207101029772,1.4793094378879545e-27,2.765665470834002e-27,***
683,7Networks_RH_SomMot_103,0.04855886301699862,4.956206637528286,1.2536381776961949e-06,1.5220642345676153e-06,***
684,7Networks_RH_DorsAttn_Post_1,0.19351408505304027,20.523399492861277,1.515020608857163e-57,6.514588618085801e-57,***
685,7Networks_RH_DorsAttn_Post_2,0.3196846725392291,26.09529093440033,1.3193561641000925e-76,1.4484846397354207e-75,***
686,7Networks_RH_DorsAttn_Post_3,0.22992888447408225,18.352727548461242,8.88929239625887e-50,2.903085364854163e-49,***
687,7Networks_RH_DorsAttn_Post_4,0.3002091452062364,20.50328703344733,1.7853069832022026e-57,7.64496600275798e-57,***
