episode,season,measure,region,tier,beta
s03e12b,3,rms,dorsal_str,some,0.25829331228277064
s03e12b,3,rms,dorsal_str,full,0.06693575215190178
s03e12b,3,rms,ventral_str,some,0.06865905168810696
s03e12b,3,rms,ventral_str,full,-0.21151802581034276
s03e12b,3,prob,rTPJ,some,-0.10297221960570493
s03e12b,3,prob,rTPJ,full,-0.2613258052812366
s03e12b,3,prob,visual_cortex,some,0.9858582614209219
s03e12b,3,prob,visual_cortex,full,0.14349096245904613
s03e12b,3,prob,auditory_cortex,some,-0.33247377631208097
s03e12b,3,prob,auditory_cortex,full,-0.704520835519094
s03e12b,3,prob,dorsal_str,some,0.265656990457533
s03e12b,3,prob,dorsal_str,full,0.08149804605459839
s03e12b,3,prob,ventral_str,some,0.1546341973902125
s03e12b,3,prob,ventral_str,full,-0.2511435239134184
s03e12b,3,humor,rTPJ,some,-0.07777685031683138
s03e12b,3,humor,rTPJ,full,-0.2967074828592192
s03e12b,3,humor,visual_cortex,some,0.8464636152646101
s03e12b,3,humor,visual_cortex,full,0.2132030721476823
s03e12b,3,humor,auditory_cortex,some,-0.4468817170534643
s03e12b,3,humor,auditory_cortex,full,-0.6238842608733248
s03e12b,3,humor,dorsal_str,some,0.13746758677501086
s03e12b,3,humor,dorsal_str,full,0.18891544505095376
s03e12b,3,humor,ventral_str,some,-0.19434104675599237
s03e12b,3,humor,ventral_str,full,0.04829239152090933
s03e13a,3,rms,rTPJ,some,0.043979250371889045
s03e13a,3,rms,rTPJ,full,0.9075150411937054
s03e13a,3,rms,visual_cortex,some,-0.24949298254938684
s03e13a,3,rms,visual_cortex,full,0.4391978037578579
s03e13a,3,rms,auditory_cortex,some,-0.3727255554982147
s03e13a,3,rms,auditory_cortex,full,-0.7616070298451818
s03e13a,3,rms,dorsal_str,some,0.2649240677123244
s03e13a,3,rms,dorsal_str,full,0.5519737866926647
s03e13a,3,rms,ventral_str,some,0.09230043889594944
s03e13a,3,rms,ventral_str,full,0.4319770064766194
s03e13a,3,prob,rTPJ,some,0.4487231069615848
s03e13a,3,prob,rTPJ,full,0.2655619064848366
s03e13a,3,prob,visual_cortex,some,-0.0033053924920563305
s03e13a,3,prob,visual_cortex,full,0.003245027721627454
s03e13a,3,prob,auditory_cortex,some,-0.0897369429870965
s03e13a,3,prob,auditory_cortex,full,-0.9342186154212717
s03e13a,3,prob,dorsal_str,some,0.5240454112279306
s03e13a,3,prob,dorsal_str,full,0.2149526045344408
s03e13a,3,prob,ventral_str,some,0.22827068929217836
s03e13a,3,prob,ventral_str,full,0.2025217142376283
s03e13a,3,humor,rTPJ,some,0.03953521056100683
s03e13a,3,humor,rTPJ,full,0.9046725306417535
s03e13a,3,humor,visual_cortex,some,-0.1925637762277826
s03e13a,3,humor,visual_cortex,full,0.3324971186180144
s03e13a,3,humor,auditory_cortex,some,-0.45525984301073774
s03e13a,3,humor,auditory_cortex,full,-0.614339429680498
s03e13a,3,humor,dorsal_str,some,0.18397170384712588
s03e13a,3,humor,dorsal_str,full,0.6882772803005139
s03e13a,3,humor,ventral_str,some,0.08152827039966595
s03e13a,3,humor,ventral_str,full,0.44644289350587363
s03e13b,3,rms,rTPJ,some,0.14268076377038608
s03e13b,3,rms,rTPJ,full,0.8961393525747112
s03e13b,3,rms,visual_cortex,some,0.6372744584520048
s03e13b,3,rms,visual_cortex,full,0.6270146076293847
s03e13b,3,rms,auditory_cortex,some,-0.22384365569795456
s03e13b,3,rms,auditory_cortex,full,-0.7616905487594935
s03e13b,3,rms,dorsal_str,some,0.13878773895830915
s03e13b,3,rms,dorsal_str,full,0.6160900006826482
s03e13b,3,rms,ventral_str,some,-0.12467915840768441
s03e13b,3,rms,ventral_str,full,0.0675434083234138
s03e13b,3,prob,rTPJ,some,-0.18977072678813103
s03e13b,3,prob,rTPJ,full,0.6315346122348783
s03e13b,3,prob,visual_cortex,some,0.7152712158368033
s03e13b,3,prob,visual_cortex,full,0.5812603522701049
s03e13b,3,prob,auditory_cortex,some,-0.33828955365559565
s03e13b,3,prob,auditory_cortex,full,-0.3364900746878121
s03e13b,3,prob,dorsal_str,some,0.09857964245150952
s03e13b,3,prob,dorsal_str,full,0.33399622533066925
s03e13b,3,prob,ventral_str,some,-0.16034300501259757
s03e13b,3,prob,ventral_str,full,-0.03298271415513858
s03e13b,3,humor,rTPJ,some,0.2717276588884946
s03e13b,3,humor,rTPJ,full,0.32083886426223535
s03e13b,3,humor,visual_cortex,some,0.5130918213487498
s03e13b,3,humor,visual_cortex,full,0.7143858612874526
s03e13b,3,humor,auditory_cortex,some,-0.0916286352271633
s03e13b,3,humor,auditory_cortex,full,-0.49676464755936145
s03e13b,3,humor,dorsal_str,some,0.17511644970822948
s03e13b,3,humor,dorsal_str,full,0.28115621802634083
s03e13b,3,humor,ventral_str,some,-0.14291055783020878
s03e13b,3,humor,ventral_str,full,-0.04599374209194344
s03e14a,3,rms,rTPJ,some,-0.3487970621849903
s03e14a,3,rms,rTPJ,full,0.21890246724862703
s03e14a,3,rms,visual_cortex,some,-0.4006799921054688
s03e14a,3,rms,visual_cortex,full,0.407820110949097
s03e14a,3,rms,auditory_cortex,some,-0.47135762627300887
s03e14a,3,rms,auditory_cortex,full,-0.5255460115068296
s03e14a,3,rms,dorsal_str,some,-0.17266918737620787
s03e14a,3,rms,dorsal_str,full,-0.037379923549844554
s03e14a,3,rms,ventral_str,some,-0.299316192109746
s03e14a,3,rms,ventral_str,full,-0.23739154136898968
s03e14a,3,prob,rTPJ,some,-0.07356962199283404
s03e14a,3,prob,rTPJ,full,-0.09076035180262977
s03e14a,3,prob,visual_cortex,some,-0.08270224401437988
s03e14a,3,prob,visual_cortex,full,0.06705451660784931
s03e14a,3,prob,auditory_cortex,some,-0.10767260647063714
s03e14a,3,prob,auditory_cortex,full,-1.0243077117722623
s03e14a,3,prob,dorsal_str,some,-0.020008222630243988
s03e14a,3,prob,dorsal_str,full,-0.22914166957130233
s03e14a,3,prob,ventral_str,some,-0.27692530551261707
s03e14a,3,prob,ventral_str,full,-0.26083104899933074
s03e14a,3,humor,rTPJ,some,-0.1218322436708784
s03e14a,3,humor,rTPJ,full,-0.015457987397228035
s03e14a,3,humor,visual_cortex,some,-0.0734997077323631
s03e14a,3,humor,visual_cortex,full,0.06775310183737901
s03e14a,3,humor,auditory_cortex,some,-0.7163185011207465
s03e14a,3,humor,auditory_cortex,full,-0.14659877595588097
s03e14a,3,humor,dorsal_str,some,-0.26895401610139336
s03e14a,3,humor,dorsal_str,full,0.1468966260274876
s03e14a,3,humor,ventral_str,some,-0.3967824151197585
s03e14a,3,humor,ventral_str,full,-0.0677796774235468
s03e14b,3,rms,rTPJ,some,-0.16443578822704397
s03e14b,3,rms,rTPJ,full,0.2801302890094615
s03e14b,3,rms,visual_cortex,some,0.13402047205986897
s03e14b,3,rms,visual_cortex,full,-0.17620176123193604
s03e14b,3,rms,auditory_cortex,some,0.03782983349727838
s03e14b,3,rms,auditory_cortex,full,-0.020561833025412014
s03e14b,3,rms,dorsal_str,some,-0.09424590430432214
s03e14b,3,rms,dorsal_str,full,0.19798726212368203
s03e14b,3,rms,ventral_str,some,-0.05635277283454791
s03e14b,3,rms,ventral_str,full,0.2545284153664613
s03e14b,3,prob,rTPJ,some,-0.22673725773022846
s03e14b,3,prob,rTPJ,full,0.2846290254672423
s03e14b,3,prob,visual_cortex,some,0.18519355948904093
s03e14b,3,prob,visual_cortex,full,-0.18694636943814072
s03e14b,3,prob,auditory_cortex,some,0.16155149531472146
s03e14b,3,prob,auditory_cortex,full,-0.13529251504478085
s03e14b,3,prob,dorsal_str,some,-0.026724527387347007
s03e14b,3,prob,dorsal_str,full,0.09378290287492576
s03e14b,3,prob,ventral_str,some,-0.006792949558021545
s03e14b,3,prob,ventral_str,full,0.16567515775297326
s03e14b,3,humor,rTPJ,some,-0.07149353678069265
s03e14b,3,humor,rTPJ,full,0.1192075271395709
s03e14b,3,humor,visual_cortex,some,-0.08571368241334987
s03e14b,3,humor,visual_cortex,full,0.07078598799564477
s03e14b,3,humor,auditory_cortex,some,0.423529979977158
s03e14b,3,humor,auditory_cortex,full,-0.3454774928639971
s03e14b,3,humor,dorsal_str,some,0.05136293107325113
s03e14b,3,humor,dorsal_str,full,0.018705677341540577
s03e14b,3,humor,ventral_str,some,0.035673233822891906
s03e14b,3,humor,ventral_str,full,0.11848709486822614
s03e15a,3,rms,rTPJ,some,0.03718059972751424
s03e15a,3,rms,rTPJ,full,-0.2627586605227399
s03e15a,3,rms,visual_cortex,some,1.2118525182892694
s03e15a,3,rms,visual_cortex,full,0.0745814262383949
s03e15a,3,rms,auditory_cortex,some,0.07932624197715835
s03e15a,3,rms,auditory_cortex,full,-0.2000017004601481
s03e15a,3,rms,dorsal_str,some,0.44326040315777504
s03e15a,3,rms,dorsal_str,full,-0.1915329483341245
s03e15a,3,rms,ventral_str,some,0.32659163952177883
s03e15a,3,rms,ventral_str,full,-0.3200503038295801
s03e15a,3,prob,rTPJ,some,-0.21966415216652133
s03e15a,3,prob,rTPJ,full,0.06588516189385782
s03e15a,3,prob,visual_cortex,some,0.3358446484301543
s03e15a,3,prob,visual_cortex,full,1.2120324177427695
s03e15a,3,prob,auditory_cortex,some,0.10684233808519002
s03e15a,3,prob,auditory_cortex,full,-0.19007375280798897
s03e15a,3,prob,dorsal_str,some,0.24116978985973253
s03e15a,3,prob,dorsal_str,full,0.12484280986292727
s03e15a,3,prob,ventral_str,some,0.06262271814480133
s03e15a,3,prob,ventral_str,full,0.06674667570739443
s03e15a,3,humor,rTPJ,some,-0.23189436118312148
s03e15a,3,humor,rTPJ,full,0.19716631675281707
s03e15a,3,humor,visual_cortex,some,0.4500417950309118
s03e15a,3,humor,visual_cortex,full,1.325358952709494
s03e15a,3,humor,auditory_cortex,some,0.002371217582524284
s03e15a,3,humor,auditory_cortex,full,-0.10297826664760958
s03e15a,3,humor,dorsal_str,some,-0.0014727721626861257
s03e15a,3,humor,dorsal_str,full,0.5438456443804908
s03e15a,3,humor,ventral_str,some,-0.09402220544312434
s03e15a,3,humor,ventral_str,full,0.36719414639113723
s03e15b,3,rms,rTPJ,some,0.6916156163402459
s03e15b,3,rms,rTPJ,full,-0.41940678640807877
s03e15b,3,rms,visual_cortex,some,0.8338393310959656
s03e15b,3,rms,visual_cortex,full,1.051274987842065
s03e15b,3,rms,auditory_cortex,some,-0.6552619512945583
s03e15b,3,rms,auditory_cortex,full,-0.2693204436061156
s03e15b,3,rms,dorsal_str,some,0.30831440720451714
s03e15b,3,rms,dorsal_str,full,-0.0924315035299442
s03e15b,3,rms,ventral_str,some,0.2596594250135178
s03e15b,3,rms,ventral_str,full,0.009585473255787291
s03e15b,3,prob,rTPJ,some,0.3711078437144284
s03e15b,3,prob,rTPJ,full,0.30854389131130944
s03e15b,3,prob,visual_cortex,some,0.4127322473379843
s03e15b,3,prob,visual_cortex,full,1.757535764718602
s03e15b,3,prob,auditory_cortex,some,-0.39240433913048123
s03e15b,3,prob,auditory_cortex,full,-0.7879866671190443
s03e15b,3,prob,dorsal_str,some,0.26351752502552417
s03e15b,3,prob,dorsal_str,full,0.04592690553325368
s03e15b,3,prob,ventral_str,some,0.2630882959080111
s03e15b,3,prob,ventral_str,full,0.04087273248819026
s03e15b,3,humor,rTPJ,some,0.6438340353350884
s03e15b,3,humor,rTPJ,full,0.02576198098646877
s03e15b,3,humor,visual_cortex,some,1.342028616204598
s03e15b,3,humor,visual_cortex,full,0.41940928362064206
s03e15b,3,humor,auditory_cortex,some,-0.3359109117976702
s03e15b,3,humor,auditory_cortex,full,-0.7545741879505928
s03e15b,3,humor,dorsal_str,some,0.38614148068710896
s03e15b,3,humor,dorsal_str,full,-0.03566887328995938
s03e15b,3,humor,ventral_str,some,0.33357213784723827
s03e15b,3,humor,ventral_str,full,0.01732708205038891
s03e16a,3,rms,rTPJ,some,0.15597342616517293
s03e16a,3,rms,rTPJ,full,0.7561537094155836
s03e16a,3,rms,visual_cortex,some,0.030674809628011154
s03e16a,3,rms,visual_cortex,full,1.2290251111226382
s03e16a,3,rms,auditory_cortex,some,-0.5810707014969108
s03e16a,3,rms,auditory_cortex,full,-0.31575825068440155
s03e16a,3,rms,dorsal_str,some,0.1727510750802479
s03e16a,3,rms,dorsal_str,full,0.10235902493791098
s03e16a,3,rms,ventral_str,some,-0.05428616598304714
s03e16a,3,rms,ventral_str,full,0.12942101918202928
s03e16a,3,prob,rTPJ,some,-0.15782757593513702
s03e16a,3,prob,rTPJ,full,0.7728222578671161
s03e16a,3,prob,visual_cortex,some,0.267376947691366
s03e16a,3,prob,visual_cortex,full,0.3512914029137073
s03e16a,3,prob,auditory_cortex,some,-0.31817550494289054
s03e16a,3,prob,auditory_cortex,full,-0.7322225395392717
s03e16a,3,prob,dorsal_str,some,-0.19768135335576334
s03e16a,3,prob,dorsal_str,full,0.5301720852243252
s03e16a,3,prob,ventral_str,some,-0.17903851569974433
s03e16a,3,prob,ventral_str,full,0.1648131060391728
s03e16a,3,humor,rTPJ,some,0.10035806368744603
s03e16a,3,humor,rTPJ,full,0.5438934681249518
s03e16a,3,humor,visual_cortex,some,0.2756663267333287
s03e16a,3,humor,visual_cortex,full,0.34982335651345947
s03e16a,3,humor,auditory_cortex,some,-0.07472399283579524
s03e16a,3,humor,auditory_cortex,full,-1.0886837023329643
s03e16a,3,humor,dorsal_str,some,0.06852170529821193
s03e16a,3,humor,dorsal_str,full,0.26891292369153263
s03e16a,3,humor,ventral_str,some,-0.08534393392668697
s03e16a,3,humor,ventral_str,full,0.08240217788606063
s03e16b,3,rms,rTPJ,some,0.44051626145596245
s03e16b,3,rms,rTPJ,full,0.5978191364003089
s03e16b,3,rms,visual_cortex,some,1.473102342451182
s03e16b,3,rms,visual_cortex,full,0.7116977272017632
s03e16b,3,rms,auditory_cortex,some,0.3177491551673576
s03e16b,3,rms,auditory_cortex,full,-0.6192152805388637
s03e16b,3,rms,dorsal_str,some,0.4588817664409785
s03e16b,3,rms,dorsal_str,full,0.0529624963220915
s03e16b,3,rms,ventral_str,some,0.0007643338531659605
s03e16b,3,rms,ventral_str,full,-0.0294543435415184
s03e16b,3,prob,rTPJ,some,-0.15598064116939037
s03e16b,3,prob,rTPJ,full,0.9677090989845062
s03e16b,3,prob,visual_cortex,some,0.9566421378425882
s03e16b,3,prob,visual_cortex,full,1.2195046085367898
s03e16b,3,prob,auditory_cortex,some,-0.30658089907951414
s03e16b,3,prob,auditory_cortex,full,-0.001892089085205384
s03e16b,3,prob,dorsal_str,some,0.15160319781345194
s03e16b,3,prob,dorsal_str,full,0.34525260527784224
s03e16b,3,prob,ventral_str,some,-0.14038989102920618
s03e16b,3,prob,ventral_str,full,0.07216762373980279
s03e16b,3,humor,rTPJ,some,-0.024637478276044525
s03e16b,3,humor,rTPJ,full,0.86025909590034
s03e16b,3,humor,visual_cortex,some,1.5344102166756357
s03e16b,3,humor,visual_cortex,full,0.8440342014375919
s03e16b,3,humor,auditory_cortex,some,0.4000259225781583
s03e16b,3,humor,auditory_cortex,full,-0.4607414088535189
s03e16b,3,humor,dorsal_str,some,0.41170673522466766
s03e16b,3,humor,dorsal_str,full,0.17465678056295247
s03e16b,3,humor,ventral_str,some,0.08167954913390256
s03e16b,3,humor,ventral_str,full,-0.07446325171812716
s03e17a,3,rms,rTPJ,some,0.03635968843676898
s03e17a,3,rms,rTPJ,full,0.32819781399579984
s03e17a,3,rms,visual_cortex,some,0.623125695435189
s03e17a,3,rms,visual_cortex,full,0.6762222644156283
s03e17a,3,rms,auditory_cortex,some,-0.7858795514480071
s03e17a,3,rms,auditory_cortex,full,-0.07570655607037557
s03e17a,3,rms,dorsal_str,some,-0.03306754586095923
s03e17a,3,rms,dorsal_str,full,0.9070993744749738
s03e17a,3,rms,ventral_str,some,0.0606884639842174
s03e17a,3,rms,ventral_str,full,0.28599914627139544
s03e17a,3,prob,rTPJ,some,0.2841243756150263
s03e17a,3,prob,rTPJ,full,0.08411288950170678
s03e17a,3,prob,visual_cortex,some,1.06089434135104
s03e17a,3,prob,visual_cortex,full,0.3630704720244625
s03e17a,3,prob,auditory_cortex,some,-0.4442569836952851
s03e17a,3,prob,auditory_cortex,full,-0.4908503177142286
s03e17a,3,prob,dorsal_str,some,0.3889580576563483
s03e17a,3,prob,dorsal_str,full,0.37819948372120493
s03e17a,3,prob,ventral_str,some,0.01814751294022264
s03e17a,3,prob,ventral_str,full,0.2575773573160181
s03e17a,3,humor,rTPJ,some,0.43733313353800574
s03e17a,3,humor,rTPJ,full,0.027003170128706115
s03e17a,3,humor,visual_cortex,some,1.2460559163386167
s03e17a,3,humor,visual_cortex,full,0.3415853718563159
s03e17a,3,humor,auditory_cortex,some,-0.4093398141431142
s03e17a,3,humor,auditory_cortex,full,-0.5037607390732818
s03e17a,3,humor,dorsal_str,some,0.3069174282319198
s03e17a,3,humor,dorsal_str,full,0.4210644235832501
s03e17a,3,humor,ventral_str,some,0.09456167864630194
s03e17a,3,humor,ventral_str,full,0.19374279411807055
s03e17b,3,rms,rTPJ,some,0.7321785221579301
s03e17b,3,rms,rTPJ,full,0.11921701820680153
s03e17b,3,rms,visual_cortex,some,0.11135649409574362
s03e17b,3,rms,visual_cortex,full,0.5912819545890756
s03e17b,3,rms,auditory_cortex,some,-0.31182102899917435
s03e17b,3,rms,auditory_cortex,full,-0.5509331886175542
s03e17b,3,rms,dorsal_str,some,0.07296794943204861
s03e17b,3,rms,dorsal_str,full,-0.004283642759819253
s03e17b,3,rms,ventral_str,some,-0.18881092521516787
s03e17b,3,rms,ventral_str,full,0.07178245885518086
s03e17b,3,prob,rTPJ,some,0.4409425934641407
s03e17b,3,prob,rTPJ,full,0.3157489097524268
s03e17b,3,prob,visual_cortex,some,0.233526250588128
s03e17b,3,prob,visual_cortex,full,0.581534977782033
s03e17b,3,prob,auditory_cortex,some,-0.37559397264378785
s03e17b,3,prob,auditory_cortex,full,-0.5421222188749986
s03e17b,3,prob,dorsal_str,some,-0.033984129082311305
s03e17b,3,prob,dorsal_str,full,0.11613128233472292
s03e17b,3,prob,ventral_str,some,-0.05526325692166179
s03e17b,3,prob,ventral_str,full,-0.025021607229761253
s03e17b,3,humor,rTPJ,some,0.37128196509003303
s03e17b,3,humor,rTPJ,full,0.4088357621892243
s03e17b,3,humor,visual_cortex,some,0.6345899271990779
s03e17b,3,humor,visual_cortex,full,0.06228559833746228
s03e17b,3,humor,auditory_cortex,some,-0.39108899578481654
s03e17b,3,humor,auditory_cortex,full,-0.5152080351853711
s03e17b,3,humor,dorsal_str,some,0.036821313946855255
s03e17b,3,humor,dorsal_str,full,0.02049105813256244
s03e17b,3,humor,ventral_str,some,0.019833528786392857
s03e17b,3,humor,ventral_str,full,-0.1206846552025808
s03e18a,3,rms,rTPJ,some,0.6232370146348838
s03e18a,3,rms,rTPJ,full,0.533015999508005
s03e18a,3,rms,visual_cortex,some,0.4266098145597389
s03e18a,3,rms,visual_cortex,full,0.6710459283673931
s03e18a,3,rms,auditory_cortex,some,-0.44942423661245623
s03e18a,3,rms,auditory_cortex,full,-0.5545175566745664
s03e18a,3,rms,dorsal_str,some,0.24394140065507114
s03e18a,3,rms,dorsal_str,full,0.1559944634903347
s03e18a,3,rms,ventral_str,some,0.016948279204745176
s03e18a,3,rms,ventral_str,full,-0.05746272390380222
s03e18a,3,prob,rTPJ,some,1.103906629355778
s03e18a,3,prob,rTPJ,full,0.25280167584676955
s03e18a,3,prob,visual_cortex,some,0.8485969828282626
s03e18a,3,prob,visual_cortex,full,0.4446816739164342
s03e18a,3,prob,auditory_cortex,some,0.15318137497180673
s03e18a,3,prob,auditory_cortex,full,-0.9053301091223999
s03e18a,3,prob,dorsal_str,some,0.4071117895748527
s03e18a,3,prob,dorsal_str,full,0.05739312445974974
s03e18a,3,prob,ventral_str,some,0.14605276121198518
s03e18a,3,prob,ventral_str,full,-0.1357713785460525
s03e18a,3,humor,rTPJ,some,0.22636838775445733
s03e18a,3,humor,rTPJ,full,0.740619998207489
s03e18a,3,humor,visual_cortex,some,0.43160330875770325
s03e18a,3,humor,visual_cortex,full,0.6764725016241668
s03e18a,3,humor,auditory_cortex,some,-0.545257471851039
s03e18a,3,humor,auditory_cortex,full,-0.507139189279257
s03e18a,3,humor,dorsal_str,some,-0.07525692226518718
s03e18a,3,humor,dorsal_str,full,0.32246047835610664
s03e18a,3,humor,ventral_str,some,-0.26632165529373
s03e18a,3,humor,ventral_str,full,0.09038633596864137
s03e18b,3,rms,rTPJ,some,0.018466606025204682
s03e18b,3,rms,rTPJ,full,0.5895029528508241
s03e18b,3,rms,visual_cortex,some,0.5371672319397783
s03e18b,3,rms,visual_cortex,full,0.6551559667953442
s03e18b,3,rms,auditory_cortex,some,-0.15148133536432773
s03e18b,3,rms,auditory_cortex,full,-1.0388330133366102
s03e18b,3,rms,dorsal_str,some,0.13626621503745853
s03e18b,3,rms,dorsal_str,full,0.005031841131953197
s03e18b,3,rms,ventral_str,some,0.08705777878243898
s03e18b,3,rms,ventral_str,full,-0.18658212088521606
s03e18b,3,prob,rTPJ,some,0.15832553804833605
s03e18b,3,prob,rTPJ,full,0.3827063970140281
s03e18b,3,prob,visual_cortex,some,0.34121953721088055
s03e18b,3,prob,visual_cortex,full,0.7137138747493648
s03e18b,3,prob,auditory_cortex,some,-0.03387866270297654
s03e18b,3,prob,auditory_cortex,full,-0.8683635581740818
s03e18b,3,prob,dorsal_str,some,0.2652204573332003
s03e18b,3,prob,dorsal_str,full,-0.020011981365805703
s03e18b,3,prob,ventral_str,some,0.10590995097205314
s03e18b,3,prob,ventral_str,full,-0.12616857480047144
s03e18b,3,humor,rTPJ,some,0.2653656243513921
s03e18b,3,humor,rTPJ,full,0.3544577332207186
s03e18b,3,humor,visual_cortex,some,0.7345747180296158
s03e18b,3,humor,visual_cortex,full,0.47929856649375163
s03e18b,3,humor,auditory_cortex,some,-0.13990628805336622
s03e18b,3,humor,auditory_cortex,full,-1.0172585497617526
s03e18b,3,humor,dorsal_str,some,0.25356093265239765
s03e18b,3,humor,dorsal_str,full,-0.09227938667174651
s03e18b,3,humor,ventral_str,some,-0.0634098254567864
s03e18b,3,humor,ventral_str,full,-0.04599017613442802
s03e19a,3,rms,rTPJ,some,0.7187695764614084
s03e19a,3,rms,rTPJ,full,0.18284125464105264
s03e19a,3,rms,visual_cortex,some,0.6635581831715234
s03e19a,3,rms,visual_cortex,full,0.09110275652777979
s03e19a,3,rms,auditory_cortex,some,-0.6415649271692767
s03e19a,3,rms,auditory_cortex,full,-0.5295010637495726
s03e19a,3,rms,dorsal_str,some,-0.10071640526201306
s03e19a,3,rms,dorsal_str,full,0.21074919922176394
s03e19a,3,rms,ventral_str,some,-0.042957389931508626
s03e19a,3,rms,ventral_str,full,-0.08345224653936177
s03e19a,3,prob,rTPJ,some,0.0861424734638981
s03e19a,3,prob,rTPJ,full,0.9159301081606427
s03e19a,3,prob,visual_cortex,some,0.23936015128364121
s03e19a,3,prob,visual_cortex,full,0.6104063009574896
s03e19a,3,prob,auditory_cortex,some,-0.3628450971489143
s03e19a,3,prob,auditory_cortex,full,-0.8363317819651312
s03e19a,3,prob,dorsal_str,some,-0.0996215058377806
s03e19a,3,prob,dorsal_str,full,0.16905241427681042
s03e19a,3,prob,ventral_str,some,-0.19581086070912984
s03e19a,3,prob,ventral_str,full,0.08208856089835527
s03e19a,3,humor,rTPJ,some,0.7264755692822465
s03e19a,3,humor,rTPJ,full,0.3141188367823061
s03e19a,3,humor,visual_cortex,some,0.4245093515989856
s03e19a,3,humor,visual_cortex,full,0.4174638452716903
s03e19a,3,humor,auditory_cortex,some,-0.6943196076215411
s03e19a,3,humor,auditory_cortex,full,-0.5184541891320399
s03e19a,3,humor,dorsal_str,some,-0.12845718704674858
s03e19a,3,humor,dorsal_str,full,0.15196488400505725
s03e19a,3,humor,ventral_str,some,-0.08447211371140387
s03e19a,3,humor,ventral_str,full,-0.041845054652976776
s03e19b,3,rms,rTPJ,some,-0.43126945190622007
s03e19b,3,rms,rTPJ,full,0.3331864413258536
s03e19b,3,rms,visual_cortex,some,-0.251158256445609
s03e19b,3,rms,visual_cortex,full,0.09282312325692699
s03e19b,3,rms,auditory_cortex,some,0.019264231528015013
s03e19b,3,rms,auditory_cortex,full,0.021604236941169197
s03e19b,3,rms,dorsal_str,some,0.09389937713962036
s03e19b,3,rms,dorsal_str,full,0.2737715246263422
s03e19b,3,rms,ventral_str,some,0.02530927164237609
s03e19b,3,rms,ventral_str,full,-0.14171600539093523
s03e19b,3,prob,rTPJ,some,-0.08868691123989897
s03e19b,3,prob,rTPJ,full,-0.25643376223874526
s03e19b,3,prob,visual_cortex,some,0.0819200861686229
s03e19b,3,prob,visual_cortex,full,-0.4764349678910733
s03e19b,3,prob,auditory_cortex,some,-0.16729819721893568
s03e19b,3,prob,auditory_cortex,full,0.3384988393614098
s03e19b,3,prob,dorsal_str,some,0.0991535702036473
s03e19b,3,prob,dorsal_str,full,0.26304209278874346
s03e19b,3,prob,ventral_str,some,0.07672463652048817
s03e19b,3,prob,ventral_str,full,-0.22738135678219018
s03e19b,3,humor,rTPJ,some,-0.408228066636667
s03e19b,3,humor,rTPJ,full,0.11026672405443996
s03e19b,3,humor,visual_cortex,some,-0.6932716406876678
s03e19b,3,humor,visual_cortex,full,0.4515515964238081
s03e19b,3,humor,auditory_cortex,some,0.3299846367715273
s03e19b,3,humor,auditory_cortex,full,-0.2942277136471613
s03e19b,3,humor,dorsal_str,some,0.23356897253756045
s03e19b,3,humor,dorsal_str,full,0.08512712518836568
s03e19b,3,humor,ventral_str,some,-0.08923019240701265
s03e19b,3,humor,ventral_str,full,0.018080860503595482
s03e20a,3,rms,rTPJ,some,0.13562332279138795
s03e20a,3,rms,rTPJ,full,-0.005440291411596521
s03e20a,3,rms,visual_cortex,some,0.29148916174905143
s03e20a,3,rms,visual_cortex,full,-0.027258225525074113
s03e20a,3,rms,auditory_cortex,some,-0.8369871720894104
s03e20a,3,rms,auditory_cortex,full,-0.3671593116453965
s03e20a,3,rms,dorsal_str,some,0.06430933964958488
s03e20a,3,rms,dorsal_str,full,-0.04592825221887664
s03e20a,3,rms,ventral_str,some,-0.10769128684386042
s03e20a,3,rms,ventral_str,full,-0.15748901425509412
s03e20a,3,prob,rTPJ,some,0.24035896322172176
s03e20a,3,prob,rTPJ,full,-0.2292095609319552
s03e20a,3,prob,visual_cortex,some,-0.30070868176057974
s03e20a,3,prob,visual_cortex,full,0.706723334941987
s03e20a,3,prob,auditory_cortex,some,-0.3715533260986543
s03e20a,3,prob,auditory_cortex,full,-0.8396598917698304
s03e20a,3,prob,dorsal_str,some,-0.05537499331465824
s03e20a,3,prob,dorsal_str,full,0.08060655696012853
s03e20a,3,prob,ventral_str,some,-0.3130977455783908
s03e20a,3,prob,ventral_str,full,0.12601128351340815
s03e20a,3,humor,rTPJ,some,0.22165878672284028
s03e20a,3,humor,rTPJ,full,-0.23690058913939793
s03e20a,3,humor,visual_cortex,some,0.2132477273666007
s03e20a,3,humor,visual_cortex,full,-0.08513381898662366
s03e20a,3,humor,auditory_cortex,some,-0.515996867997888
s03e20a,3,humor,auditory_cortex,full,-0.6327112892866538
s03e20a,3,humor,dorsal_str,some,0.02518482531504164
s03e20a,3,humor,dorsal_str,full,-0.04536158277986213
s03e20a,3,humor,ventral_str,some,-0.10495237905192828
s03e20a,3,humor,ventral_str,full,-0.19205673482383395
s03e20b,3,rms,rTPJ,some,-0.03323601697593503
s03e20b,3,rms,rTPJ,full,0.5449530253210009
s03e20b,3,rms,visual_cortex,some,0.9201633362965417
s03e20b,3,rms,visual_cortex,full,0.28979824283581
s03e20b,3,rms,auditory_cortex,some,0.4169603429290967
